realisation,NoEvents,NoTriggers,MaxTriggersYear,TriggerPerYear,YearsPerTrigger
5568.0,105.0,4.0,1.0,0.2,5.0
5569.0,104.0,3.0,1.0,0.15,6.666666666666667
5570.0,99.0,3.0,1.0,0.15,6.666666666666667
5571.0,94.0,3.0,1.0,0.15,6.666666666666667
5572.0,101.0,2.0,1.0,0.1,10.0
5573.0,99.0,2.0,1.0,0.1,10.0
5574.0,92.0,1.0,1.0,0.05,20.0
5575.0,91.0,2.0,1.0,0.1,10.0
5576.0,95.0,3.0,1.0,0.15,6.666666666666667
5577.0,105.0,4.0,1.0,0.2,5.0
5578.0,107.0,4.0,1.0,0.2,5.0
5579.0,110.0,4.0,1.0,0.2,5.0
5580.0,110.0,5.0,1.0,0.25,4.0
5581.0,116.0,5.0,1.0,0.25,4.0
5582.0,113.0,5.0,1.0,0.25,4.0
5583.0,106.0,4.0,1.0,0.2,5.0
5584.0,103.0,4.0,1.0,0.2,5.0
5585.0,101.0,4.0,1.0,0.2,5.0
5586.0,102.0,4.0,1.0,0.2,5.0
5587.0,104.0,4.0,1.0,0.2,5.0
5588.0,105.0,4.0,1.0,0.2,5.0
5589.0,105.0,4.0,1.0,0.2,5.0
5590.0,114.0,4.0,1.0,0.2,5.0
5591.0,113.0,4.0,1.0,0.2,5.0
5592.0,112.0,4.0,1.0,0.2,5.0
5593.0,115.0,4.0,1.0,0.2,5.0
5594.0,117.0,4.0,1.0,0.2,5.0
5595.0,118.0,3.0,1.0,0.15,6.666666666666667
5596.0,119.0,3.0,1.0,0.15,6.666666666666667
5597.0,120.0,3.0,1.0,0.15,6.666666666666667
5598.0,116.0,3.0,1.0,0.15,6.666666666666667
5599.0,115.0,3.0,1.0,0.15,6.666666666666667
5600.0,106.0,2.0,1.0,0.1,10.0
5601.0,101.0,2.0,1.0,0.1,10.0
5602.0,99.0,2.0,1.0,0.1,10.0
5603.0,104.0,3.0,1.0,0.15,6.666666666666667
5604.0,108.0,3.0,1.0,0.15,6.666666666666667
5605.0,110.0,3.0,1.0,0.15,6.666666666666667
5606.0,119.0,3.0,1.0,0.15,6.666666666666667
5607.0,115.0,3.0,1.0,0.15,6.666666666666667
5608.0,117.0,3.0,1.0,0.15,6.666666666666667
5609.0,116.0,3.0,1.0,0.15,6.666666666666667
5610.0,110.0,4.0,1.0,0.2,5.0
5611.0,114.0,4.0,1.0,0.2,5.0
5612.0,114.0,4.0,1.0,0.2,5.0
5613.0,111.0,4.0,1.0,0.2,5.0
5614.0,110.0,4.0,1.0,0.2,5.0
5615.0,114.0,5.0,1.0,0.25,4.0
5616.0,111.0,5.0,1.0,0.25,4.0
5617.0,104.0,4.0,1.0,0.2,5.0
5618.0,101.0,4.0,1.0,0.2,5.0
5619.0,101.0,4.0,1.0,0.2,5.0
5620.0,102.0,4.0,1.0,0.2,5.0
5621.0,105.0,5.0,1.0,0.25,4.0
5622.0,111.0,6.0,1.0,0.3,3.3333333333333335
5623.0,106.0,6.0,1.0,0.3,3.3333333333333335
5624.0,104.0,6.0,1.0,0.3,3.3333333333333335
5625.0,101.0,6.0,1.0,0.3,3.3333333333333335
5626.0,95.0,6.0,1.0,0.3,3.3333333333333335
5627.0,94.0,6.0,1.0,0.3,3.3333333333333335
5628.0,95.0,6.0,1.0,0.3,3.3333333333333335
5629.0,93.0,6.0,1.0,0.3,3.3333333333333335
5630.0,93.0,5.0,1.0,0.25,4.0
5631.0,95.0,5.0,1.0,0.25,4.0
5632.0,88.0,5.0,1.0,0.25,4.0
5633.0,90.0,5.0,1.0,0.25,4.0
5634.0,96.0,5.0,1.0,0.25,4.0
5635.0,99.0,5.0,1.0,0.25,4.0
5636.0,101.0,4.0,1.0,0.2,5.0
5637.0,106.0,4.0,1.0,0.2,5.0
5638.0,109.0,4.0,1.0,0.2,5.0
5639.0,111.0,5.0,1.0,0.25,4.0
5640.0,117.0,5.0,1.0,0.25,4.0
5641.0,120.0,4.0,1.0,0.2,5.0
5642.0,119.0,3.0,1.0,0.15,6.666666666666667
5643.0,126.0,2.0,1.0,0.1,10.0
5644.0,132.0,2.0,1.0,0.1,10.0
5645.0,139.0,3.0,1.0,0.15,6.666666666666667
5646.0,138.0,3.0,1.0,0.15,6.666666666666667
5647.0,145.0,4.0,1.0,0.2,5.0
5648.0,146.0,4.0,1.0,0.2,5.0
5649.0,156.0,5.0,1.0,0.25,4.0
5650.0,157.0,6.0,1.0,0.3,3.3333333333333335
5651.0,153.0,7.0,1.0,0.35,2.857142857142857
5652.0,160.0,7.0,1.0,0.35,2.857142857142857
5653.0,159.0,8.0,1.0,0.4,2.5
5654.0,155.0,9.0,1.0,0.45,2.2222222222222223
5655.0,149.0,8.0,1.0,0.4,2.5
5656.0,147.0,9.0,1.0,0.45,2.2222222222222223
5657.0,143.0,9.0,1.0,0.45,2.2222222222222223
5658.0,139.0,9.0,1.0,0.45,2.2222222222222223
5659.0,136.0,8.0,1.0,0.4,2.5
5660.0,131.0,8.0,1.0,0.4,2.5
5661.0,127.0,8.0,1.0,0.4,2.5
5662.0,125.0,8.0,1.0,0.4,2.5
5663.0,120.0,8.0,1.0,0.4,2.5
5664.0,119.0,8.0,1.0,0.4,2.5
5665.0,122.0,7.0,1.0,0.35,2.857142857142857
5666.0,130.0,7.0,1.0,0.35,2.857142857142857
5667.0,133.0,6.0,1.0,0.3,3.3333333333333335
5668.0,133.0,6.0,1.0,0.3,3.3333333333333335
5669.0,122.0,5.0,1.0,0.25,4.0
5670.0,124.0,5.0,1.0,0.25,4.0
5671.0,128.0,4.0,1.0,0.2,5.0
5672.0,132.0,5.0,1.0,0.25,4.0
5673.0,129.0,4.0,1.0,0.2,5.0
5674.0,128.0,4.0,1.0,0.2,5.0
5675.0,128.0,5.0,1.0,0.25,4.0
5676.0,130.0,5.0,1.0,0.25,4.0
5677.0,133.0,5.0,1.0,0.25,4.0
5678.0,138.0,5.0,1.0,0.25,4.0
5679.0,147.0,6.0,1.0,0.3,3.3333333333333335
5680.0,153.0,6.0,1.0,0.3,3.3333333333333335
5681.0,157.0,6.0,1.0,0.3,3.3333333333333335
5682.0,156.0,6.0,1.0,0.3,3.3333333333333335
5683.0,157.0,7.0,1.0,0.35,2.857142857142857
5684.0,158.0,7.0,1.0,0.35,2.857142857142857
5685.0,156.0,7.0,1.0,0.35,2.857142857142857
5686.0,147.0,8.0,1.0,0.4,2.5
5687.0,140.0,8.0,1.0,0.4,2.5
5688.0,136.0,8.0,1.0,0.4,2.5
5689.0,142.0,9.0,1.0,0.45,2.2222222222222223
5690.0,142.0,8.0,1.0,0.4,2.5
5691.0,145.0,8.0,1.0,0.4,2.5
5692.0,139.0,7.0,1.0,0.35,2.857142857142857
5693.0,143.0,8.0,1.0,0.4,2.5
5694.0,146.0,8.0,1.0,0.4,2.5
5695.0,145.0,8.0,1.0,0.4,2.5
5696.0,141.0,7.0,1.0,0.35,2.857142857142857
5697.0,138.0,8.0,1.0,0.4,2.5
5698.0,138.0,8.0,1.0,0.4,2.5
5699.0,133.0,7.0,1.0,0.35,2.857142857142857
5700.0,130.0,8.0,1.0,0.4,2.5
5701.0,126.0,9.0,1.0,0.45,2.2222222222222223
5702.0,131.0,10.0,1.0,0.5,2.0
5703.0,131.0,10.0,1.0,0.5,2.0
5704.0,127.0,10.0,1.0,0.5,2.0
5705.0,118.0,10.0,1.0,0.5,2.0
5706.0,122.0,9.0,1.0,0.45,2.2222222222222223
5707.0,120.0,9.0,1.0,0.45,2.2222222222222223
5708.0,124.0,9.0,1.0,0.45,2.2222222222222223
5709.0,120.0,8.0,1.0,0.4,2.5
5710.0,118.0,8.0,1.0,0.4,2.5
5711.0,116.0,8.0,1.0,0.4,2.5
5712.0,112.0,8.0,1.0,0.4,2.5
5713.0,113.0,7.0,1.0,0.35,2.857142857142857
5714.0,113.0,6.0,1.0,0.3,3.3333333333333335
5715.0,111.0,5.0,1.0,0.25,4.0
5716.0,113.0,6.0,1.0,0.3,3.3333333333333335
5717.0,116.0,5.0,1.0,0.25,4.0
5718.0,120.0,5.0,1.0,0.25,4.0
5719.0,116.0,6.0,1.0,0.3,3.3333333333333335
5720.0,117.0,5.0,1.0,0.25,4.0
5721.0,118.0,5.0,1.0,0.25,4.0
5722.0,113.0,4.0,1.0,0.2,5.0
5723.0,110.0,3.0,1.0,0.15,6.666666666666667
5724.0,107.0,3.0,1.0,0.15,6.666666666666667
5725.0,109.0,3.0,1.0,0.15,6.666666666666667
5726.0,106.0,3.0,1.0,0.15,6.666666666666667
5727.0,115.0,4.0,1.0,0.2,5.0
5728.0,118.0,4.0,1.0,0.2,5.0
5729.0,121.0,5.0,1.0,0.25,4.0
5730.0,117.0,5.0,1.0,0.25,4.0
5731.0,116.0,6.0,1.0,0.3,3.3333333333333335
5732.0,120.0,6.0,1.0,0.3,3.3333333333333335
5733.0,122.0,6.0,1.0,0.3,3.3333333333333335
5734.0,117.0,6.0,1.0,0.3,3.3333333333333335
5735.0,121.0,6.0,1.0,0.3,3.3333333333333335
5736.0,119.0,5.0,1.0,0.25,4.0
5737.0,117.0,6.0,1.0,0.3,3.3333333333333335
5738.0,115.0,6.0,1.0,0.3,3.3333333333333335
5739.0,124.0,5.0,1.0,0.25,4.0
5740.0,124.0,5.0,1.0,0.25,4.0
5741.0,121.0,5.0,1.0,0.25,4.0
5742.0,126.0,6.0,1.0,0.3,3.3333333333333335
5743.0,131.0,7.0,1.0,0.35,2.857142857142857
5744.0,133.0,7.0,1.0,0.35,2.857142857142857
5745.0,135.0,7.0,1.0,0.35,2.857142857142857
5746.0,139.0,7.0,1.0,0.35,2.857142857142857
5747.0,133.0,7.0,1.0,0.35,2.857142857142857
5748.0,138.0,7.0,1.0,0.35,2.857142857142857
5749.0,140.0,6.0,1.0,0.3,3.3333333333333335
5750.0,147.0,6.0,1.0,0.3,3.3333333333333335
5751.0,146.0,5.0,1.0,0.25,4.0
5752.0,143.0,5.0,1.0,0.25,4.0
5753.0,141.0,6.0,1.0,0.3,3.3333333333333335
5754.0,141.0,7.0,1.0,0.35,2.857142857142857
5755.0,140.0,8.0,1.0,0.4,2.5
5756.0,147.0,9.0,1.0,0.45,2.2222222222222223
5757.0,147.0,9.0,1.0,0.45,2.2222222222222223
5758.0,142.0,9.0,1.0,0.45,2.2222222222222223
5759.0,131.0,9.0,1.0,0.45,2.2222222222222223
5760.0,130.0,9.0,1.0,0.45,2.2222222222222223
5761.0,128.0,8.0,1.0,0.4,2.5
5762.0,124.0,8.0,1.0,0.4,2.5
5763.0,119.0,7.0,1.0,0.35,2.857142857142857
5764.0,119.0,7.0,1.0,0.35,2.857142857142857
5765.0,121.0,7.0,1.0,0.35,2.857142857142857
5766.0,116.0,7.0,1.0,0.35,2.857142857142857
5767.0,117.0,7.0,1.0,0.35,2.857142857142857
5768.0,109.0,7.0,1.0,0.35,2.857142857142857
5769.0,111.0,7.0,1.0,0.35,2.857142857142857
5770.0,107.0,8.0,1.0,0.4,2.5
5771.0,105.0,8.0,1.0,0.4,2.5
5772.0,109.0,9.0,1.0,0.45,2.2222222222222223
5773.0,106.0,8.0,1.0,0.4,2.5
5774.0,105.0,7.0,1.0,0.35,2.857142857142857
5775.0,104.0,6.0,1.0,0.3,3.3333333333333335
5776.0,104.0,5.0,1.0,0.25,4.0
5777.0,111.0,5.0,1.0,0.25,4.0
5778.0,116.0,5.0,1.0,0.25,4.0
5779.0,124.0,5.0,1.0,0.25,4.0
5780.0,122.0,5.0,1.0,0.25,4.0
5781.0,127.0,6.0,1.0,0.3,3.3333333333333335
5782.0,130.0,5.0,1.0,0.25,4.0
5783.0,139.0,5.0,1.0,0.25,4.0
5784.0,144.0,5.0,1.0,0.25,4.0
5785.0,144.0,6.0,1.0,0.3,3.3333333333333335
5786.0,149.0,6.0,1.0,0.3,3.3333333333333335
5787.0,153.0,5.0,1.0,0.25,4.0
5788.0,152.0,6.0,1.0,0.3,3.3333333333333335
5789.0,153.0,6.0,1.0,0.3,3.3333333333333335
5790.0,159.0,6.0,1.0,0.3,3.3333333333333335
5791.0,160.0,6.0,1.0,0.3,3.3333333333333335
5792.0,159.0,6.0,1.0,0.3,3.3333333333333335
5793.0,159.0,6.0,1.0,0.3,3.3333333333333335
5794.0,162.0,7.0,1.0,0.35,2.857142857142857
5795.0,163.0,7.0,1.0,0.35,2.857142857142857
5796.0,160.0,7.0,1.0,0.35,2.857142857142857
5797.0,151.0,6.0,1.0,0.3,3.3333333333333335
5798.0,149.0,7.0,1.0,0.35,2.857142857142857
5799.0,146.0,7.0,1.0,0.35,2.857142857142857
5800.0,148.0,8.0,1.0,0.4,2.5
5801.0,148.0,7.0,1.0,0.35,2.857142857142857
5802.0,150.0,8.0,1.0,0.4,2.5
5803.0,142.0,9.0,1.0,0.45,2.2222222222222223
5804.0,137.0,9.0,1.0,0.45,2.2222222222222223
5805.0,132.0,8.0,1.0,0.4,2.5
5806.0,129.0,8.0,1.0,0.4,2.5
5807.0,120.0,8.0,1.0,0.4,2.5
5808.0,121.0,7.0,1.0,0.35,2.857142857142857
5809.0,113.0,7.0,1.0,0.35,2.857142857142857
5810.0,107.0,6.0,1.0,0.3,3.3333333333333335
5811.0,110.0,6.0,1.0,0.3,3.3333333333333335
5812.0,108.0,5.0,1.0,0.25,4.0
5813.0,112.0,5.0,1.0,0.25,4.0
5814.0,113.0,5.0,1.0,0.25,4.0
5815.0,120.0,5.0,1.0,0.25,4.0
5816.0,124.0,6.0,1.0,0.3,3.3333333333333335
5817.0,127.0,6.0,1.0,0.3,3.3333333333333335
5818.0,127.0,6.0,1.0,0.3,3.3333333333333335
5819.0,125.0,6.0,1.0,0.3,3.3333333333333335
5820.0,129.0,6.0,1.0,0.3,3.3333333333333335
5821.0,128.0,6.0,1.0,0.3,3.3333333333333335
5822.0,128.0,6.0,1.0,0.3,3.3333333333333335
5823.0,129.0,6.0,1.0,0.3,3.3333333333333335
5824.0,129.0,6.0,1.0,0.3,3.3333333333333335
5825.0,128.0,6.0,1.0,0.3,3.3333333333333335
5826.0,128.0,6.0,1.0,0.3,3.3333333333333335
5827.0,131.0,6.0,1.0,0.3,3.3333333333333335
5828.0,131.0,6.0,1.0,0.3,3.3333333333333335
5829.0,129.0,6.0,1.0,0.3,3.3333333333333335
5830.0,129.0,6.0,1.0,0.3,3.3333333333333335
5831.0,129.0,6.0,1.0,0.3,3.3333333333333335
5832.0,126.0,6.0,1.0,0.3,3.3333333333333335
5833.0,125.0,6.0,1.0,0.3,3.3333333333333335
5834.0,122.0,5.0,1.0,0.25,4.0
5835.0,115.0,6.0,1.0,0.3,3.3333333333333335
5836.0,110.0,5.0,1.0,0.25,4.0
5837.0,114.0,5.0,1.0,0.25,4.0
5838.0,116.0,4.0,1.0,0.2,5.0
5839.0,120.0,5.0,1.0,0.25,4.0
5840.0,120.0,5.0,1.0,0.25,4.0
5841.0,119.0,5.0,1.0,0.25,4.0
5842.0,113.0,4.0,1.0,0.2,5.0
5843.0,109.0,3.0,1.0,0.15,6.666666666666667
5844.0,109.0,3.0,1.0,0.15,6.666666666666667
5845.0,111.0,3.0,1.0,0.15,6.666666666666667
5846.0,109.0,3.0,1.0,0.15,6.666666666666667
5847.0,113.0,4.0,1.0,0.2,5.0
5848.0,111.0,5.0,1.0,0.25,4.0
5849.0,118.0,5.0,1.0,0.25,4.0
5850.0,122.0,5.0,1.0,0.25,4.0
5851.0,116.0,5.0,1.0,0.25,4.0
5852.0,117.0,5.0,1.0,0.25,4.0
5853.0,111.0,5.0,1.0,0.25,4.0
5854.0,113.0,5.0,1.0,0.25,4.0
5855.0,108.0,4.0,1.0,0.2,5.0
5856.0,108.0,4.0,1.0,0.2,5.0
5857.0,101.0,4.0,1.0,0.2,5.0
5858.0,97.0,4.0,1.0,0.2,5.0
5859.0,103.0,3.0,1.0,0.15,6.666666666666667
5860.0,95.0,2.0,1.0,0.1,10.0
5861.0,92.0,2.0,1.0,0.1,10.0
5862.0,99.0,2.0,1.0,0.1,10.0
5863.0,102.0,2.0,1.0,0.1,10.0
5864.0,103.0,2.0,1.0,0.1,10.0
5865.0,109.0,3.0,1.0,0.15,6.666666666666667
5866.0,112.0,4.0,1.0,0.2,5.0
5867.0,108.0,3.0,1.0,0.15,6.666666666666667
5868.0,104.0,2.0,1.0,0.1,10.0
5869.0,97.0,2.0,1.0,0.1,10.0
5870.0,90.0,2.0,1.0,0.1,10.0
5871.0,95.0,2.0,1.0,0.1,10.0
5872.0,95.0,2.0,1.0,0.1,10.0
5873.0,102.0,2.0,1.0,0.1,10.0
5874.0,103.0,3.0,1.0,0.15,6.666666666666667
5875.0,112.0,3.0,1.0,0.15,6.666666666666667
5876.0,117.0,3.0,1.0,0.15,6.666666666666667
5877.0,119.0,3.0,1.0,0.15,6.666666666666667
5878.0,124.0,4.0,1.0,0.2,5.0
5879.0,111.0,4.0,1.0,0.2,5.0
5880.0,116.0,5.0,1.0,0.25,4.0
5881.0,122.0,5.0,1.0,0.25,4.0
5882.0,117.0,6.0,1.0,0.3,3.3333333333333335
5883.0,126.0,6.0,1.0,0.3,3.3333333333333335
5884.0,135.0,6.0,1.0,0.3,3.3333333333333335
5885.0,134.0,5.0,1.0,0.25,4.0
5886.0,135.0,5.0,1.0,0.25,4.0
5887.0,133.0,5.0,1.0,0.25,4.0
5888.0,137.0,6.0,1.0,0.3,3.3333333333333335
5889.0,146.0,6.0,1.0,0.3,3.3333333333333335
5890.0,159.0,6.0,1.0,0.3,3.3333333333333335
5891.0,155.0,6.0,1.0,0.3,3.3333333333333335
5892.0,161.0,6.0,1.0,0.3,3.3333333333333335
5893.0,156.0,6.0,1.0,0.3,3.3333333333333335
5894.0,155.0,6.0,1.0,0.3,3.3333333333333335
5895.0,151.0,6.0,1.0,0.3,3.3333333333333335
5896.0,153.0,6.0,1.0,0.3,3.3333333333333335
5897.0,153.0,7.0,1.0,0.35,2.857142857142857
5898.0,154.0,7.0,1.0,0.35,2.857142857142857
5899.0,161.0,7.0,1.0,0.35,2.857142857142857
5900.0,163.0,6.0,1.0,0.3,3.3333333333333335
5901.0,162.0,7.0,1.0,0.35,2.857142857142857
5902.0,165.0,6.0,1.0,0.3,3.3333333333333335
5903.0,163.0,7.0,1.0,0.35,2.857142857142857
5904.0,157.0,7.0,1.0,0.35,2.857142857142857
5905.0,158.0,7.0,1.0,0.35,2.857142857142857
5906.0,162.0,6.0,1.0,0.3,3.3333333333333335
5907.0,174.0,7.0,1.0,0.35,2.857142857142857
5908.0,175.0,6.0,1.0,0.3,3.3333333333333335
5909.0,171.0,6.0,1.0,0.3,3.3333333333333335
5910.0,159.0,6.0,1.0,0.3,3.3333333333333335
5911.0,160.0,7.0,1.0,0.35,2.857142857142857
5912.0,158.0,7.0,1.0,0.35,2.857142857142857
5913.0,167.0,7.0,1.0,0.35,2.857142857142857
5914.0,164.0,6.0,1.0,0.3,3.3333333333333335
5915.0,168.0,7.0,1.0,0.35,2.857142857142857
5916.0,164.0,8.0,1.0,0.4,2.5
5917.0,161.0,7.0,1.0,0.35,2.857142857142857
5918.0,154.0,6.0,1.0,0.3,3.3333333333333335
5919.0,148.0,6.0,1.0,0.3,3.3333333333333335
5920.0,143.0,6.0,1.0,0.3,3.3333333333333335
5921.0,138.0,5.0,1.0,0.25,4.0
5922.0,135.0,5.0,1.0,0.25,4.0
5923.0,126.0,4.0,1.0,0.2,5.0
5924.0,122.0,4.0,1.0,0.2,5.0
5925.0,127.0,4.0,1.0,0.2,5.0
5926.0,119.0,4.0,1.0,0.2,5.0
5927.0,113.0,3.0,1.0,0.15,6.666666666666667
5928.0,115.0,3.0,1.0,0.15,6.666666666666667
5929.0,111.0,3.0,1.0,0.15,6.666666666666667
5930.0,117.0,4.0,1.0,0.2,5.0
5931.0,119.0,3.0,1.0,0.15,6.666666666666667
5932.0,122.0,3.0,1.0,0.15,6.666666666666667
5933.0,114.0,3.0,1.0,0.15,6.666666666666667
5934.0,118.0,3.0,1.0,0.15,6.666666666666667
5935.0,119.0,3.0,1.0,0.15,6.666666666666667
5936.0,114.0,2.0,1.0,0.1,10.0
5937.0,119.0,2.0,1.0,0.1,10.0
5938.0,122.0,2.0,1.0,0.1,10.0
5939.0,125.0,3.0,1.0,0.15,6.666666666666667
5940.0,129.0,4.0,1.0,0.2,5.0
5941.0,133.0,4.0,1.0,0.2,5.0
5942.0,131.0,4.0,1.0,0.2,5.0
5943.0,131.0,4.0,1.0,0.2,5.0
5944.0,132.0,4.0,1.0,0.2,5.0
5945.0,119.0,4.0,1.0,0.2,5.0
5946.0,123.0,4.0,1.0,0.2,5.0
5947.0,118.0,4.0,1.0,0.2,5.0
5948.0,115.0,4.0,1.0,0.2,5.0
5949.0,118.0,5.0,1.0,0.25,4.0
5950.0,117.0,4.0,1.0,0.2,5.0
5951.0,121.0,4.0,1.0,0.2,5.0
5952.0,115.0,5.0,1.0,0.25,4.0
5953.0,119.0,5.0,1.0,0.25,4.0
5954.0,121.0,5.0,1.0,0.25,4.0
5955.0,114.0,4.0,1.0,0.2,5.0
5956.0,114.0,4.0,1.0,0.2,5.0
5957.0,106.0,4.0,1.0,0.2,5.0
5958.0,104.0,4.0,1.0,0.2,5.0
5959.0,101.0,3.0,1.0,0.15,6.666666666666667
5960.0,98.0,2.0,1.0,0.1,10.0
5961.0,102.0,2.0,1.0,0.1,10.0
5962.0,103.0,2.0,1.0,0.1,10.0
5963.0,108.0,2.0,1.0,0.1,10.0
5964.0,110.0,3.0,1.0,0.15,6.666666666666667
5965.0,114.0,4.0,1.0,0.2,5.0
5966.0,112.0,4.0,1.0,0.2,5.0
5967.0,109.0,4.0,1.0,0.2,5.0
5968.0,109.0,4.0,1.0,0.2,5.0
5969.0,107.0,3.0,1.0,0.15,6.666666666666667
5970.0,105.0,3.0,1.0,0.15,6.666666666666667
5971.0,97.0,3.0,1.0,0.15,6.666666666666667
5972.0,99.0,2.0,1.0,0.1,10.0
5973.0,104.0,2.0,1.0,0.1,10.0
5974.0,98.0,2.0,1.0,0.1,10.0
5975.0,101.0,2.0,1.0,0.1,10.0
5976.0,105.0,2.0,1.0,0.1,10.0
5977.0,112.0,3.0,1.0,0.15,6.666666666666667
5978.0,116.0,3.0,1.0,0.15,6.666666666666667
5979.0,124.0,3.0,1.0,0.15,6.666666666666667
5980.0,128.0,3.0,1.0,0.15,6.666666666666667
5981.0,123.0,4.0,1.0,0.2,5.0
5982.0,128.0,5.0,1.0,0.25,4.0
5983.0,126.0,6.0,1.0,0.3,3.3333333333333335
5984.0,123.0,5.0,1.0,0.25,4.0
5985.0,120.0,4.0,1.0,0.2,5.0
5986.0,121.0,4.0,1.0,0.2,5.0
5987.0,125.0,4.0,1.0,0.2,5.0
5988.0,126.0,4.0,1.0,0.2,5.0
5989.0,124.0,4.0,1.0,0.2,5.0
5990.0,125.0,5.0,1.0,0.25,4.0
5991.0,130.0,6.0,1.0,0.3,3.3333333333333335
5992.0,131.0,6.0,1.0,0.3,3.3333333333333335
5993.0,122.0,6.0,1.0,0.3,3.3333333333333335
5994.0,120.0,6.0,1.0,0.3,3.3333333333333335
5995.0,119.0,6.0,1.0,0.3,3.3333333333333335
5996.0,114.0,6.0,1.0,0.3,3.3333333333333335
5997.0,112.0,5.0,1.0,0.25,4.0
5998.0,107.0,5.0,1.0,0.25,4.0
5999.0,104.0,5.0,1.0,0.25,4.0
6000.0,104.0,5.0,1.0,0.25,4.0
6001.0,107.0,4.0,1.0,0.2,5.0
6002.0,104.0,3.0,1.0,0.15,6.666666666666667
6003.0,110.0,2.0,1.0,0.1,10.0
6004.0,119.0,2.0,1.0,0.1,10.0
6005.0,125.0,2.0,1.0,0.1,10.0
6006.0,128.0,3.0,1.0,0.15,6.666666666666667
6007.0,127.0,3.0,1.0,0.15,6.666666666666667
6008.0,128.0,3.0,1.0,0.15,6.666666666666667
6009.0,132.0,4.0,1.0,0.2,5.0
6010.0,137.0,3.0,1.0,0.15,6.666666666666667
6011.0,140.0,2.0,1.0,0.1,10.0
6012.0,140.0,2.0,1.0,0.1,10.0
6013.0,145.0,2.0,1.0,0.1,10.0
6014.0,148.0,2.0,1.0,0.1,10.0
6015.0,147.0,3.0,1.0,0.15,6.666666666666667
6016.0,152.0,3.0,1.0,0.15,6.666666666666667
6017.0,158.0,3.0,1.0,0.15,6.666666666666667
6018.0,169.0,3.0,1.0,0.15,6.666666666666667
6019.0,169.0,3.0,1.0,0.15,6.666666666666667
6020.0,169.0,4.0,1.0,0.2,5.0
6021.0,164.0,4.0,1.0,0.2,5.0
6022.0,162.0,5.0,1.0,0.25,4.0
6023.0,159.0,5.0,1.0,0.25,4.0
6024.0,150.0,5.0,1.0,0.25,4.0
6025.0,149.0,5.0,1.0,0.25,4.0
6026.0,149.0,4.0,1.0,0.2,5.0
6027.0,149.0,4.0,1.0,0.2,5.0
6028.0,146.0,4.0,1.0,0.2,5.0
6029.0,142.0,3.0,1.0,0.15,6.666666666666667
6030.0,132.0,3.0,1.0,0.15,6.666666666666667
6031.0,122.0,3.0,1.0,0.15,6.666666666666667
6032.0,126.0,3.0,1.0,0.15,6.666666666666667
6033.0,121.0,3.0,1.0,0.15,6.666666666666667
6034.0,121.0,3.0,1.0,0.15,6.666666666666667
6035.0,124.0,2.0,1.0,0.1,10.0
6036.0,119.0,2.0,1.0,0.1,10.0
6037.0,114.0,2.0,1.0,0.1,10.0
6038.0,107.0,2.0,1.0,0.1,10.0
6039.0,106.0,3.0,1.0,0.15,6.666666666666667
6040.0,105.0,2.0,1.0,0.1,10.0
6041.0,113.0,2.0,1.0,0.1,10.0
6042.0,113.0,1.0,1.0,0.05,20.0
6043.0,111.0,1.0,1.0,0.05,20.0
6044.0,117.0,2.0,1.0,0.1,10.0
6045.0,114.0,2.0,1.0,0.1,10.0
6046.0,110.0,2.0,1.0,0.1,10.0
6047.0,107.0,2.0,1.0,0.1,10.0
6048.0,107.0,2.0,1.0,0.1,10.0
6049.0,110.0,2.0,1.0,0.1,10.0
6050.0,115.0,2.0,1.0,0.1,10.0
6051.0,117.0,2.0,1.0,0.1,10.0
6052.0,112.0,3.0,1.0,0.15,6.666666666666667
6053.0,115.0,3.0,1.0,0.15,6.666666666666667
6054.0,120.0,3.0,1.0,0.15,6.666666666666667
6055.0,117.0,4.0,1.0,0.2,5.0
6056.0,119.0,5.0,1.0,0.25,4.0
6057.0,120.0,6.0,1.0,0.3,3.3333333333333335
6058.0,118.0,7.0,1.0,0.35,2.857142857142857
6059.0,117.0,7.0,1.0,0.35,2.857142857142857
6060.0,119.0,7.0,1.0,0.35,2.857142857142857
6061.0,121.0,7.0,1.0,0.35,2.857142857142857
6062.0,121.0,8.0,1.0,0.4,2.5
6063.0,122.0,9.0,1.0,0.45,2.2222222222222223
6064.0,123.0,9.0,1.0,0.45,2.2222222222222223
6065.0,124.0,9.0,1.0,0.45,2.2222222222222223
6066.0,121.0,9.0,1.0,0.45,2.2222222222222223
6067.0,125.0,9.0,1.0,0.45,2.2222222222222223
6068.0,125.0,9.0,1.0,0.45,2.2222222222222223
6069.0,121.0,9.0,1.0,0.45,2.2222222222222223
6070.0,120.0,9.0,1.0,0.45,2.2222222222222223
6071.0,119.0,9.0,1.0,0.45,2.2222222222222223
6072.0,117.0,8.0,1.0,0.4,2.5
6073.0,117.0,9.0,1.0,0.45,2.2222222222222223
6074.0,112.0,9.0,1.0,0.45,2.2222222222222223
6075.0,114.0,8.0,1.0,0.4,2.5
6076.0,117.0,7.0,1.0,0.35,2.857142857142857
6077.0,119.0,6.0,1.0,0.3,3.3333333333333335
6078.0,119.0,5.0,1.0,0.25,4.0
6079.0,121.0,5.0,1.0,0.25,4.0
6080.0,120.0,5.0,1.0,0.25,4.0
6081.0,112.0,6.0,1.0,0.3,3.3333333333333335
