latitude,longitude,valid_time,t2m,rh,t2m_cel,t2m_fah,hi_fah,hi_cel
25.0,67.0,2022-02-06 06:00:00,296.7641,51.0,23.61,74.51,74.1,23.39
25.0,67.0,2022-02-06 12:00:00,296.32822,54.9,23.18,73.72,73.4,23.0
25.0,67.0,2022-02-06 18:00:00,293.7762,69.1,20.63,69.13,69.0,20.56
25.0,67.0,2022-02-07 00:00:00,292.55215,80.6,19.4,66.92,67.1,19.5
25.0,67.0,2022-02-07 06:00:00,296.98734,63.2,23.84,74.91,75.1,23.94
25.0,67.0,2022-02-07 12:00:00,297.0626,62.5,23.91,75.04,75.2,24.0
25.0,67.0,2022-02-07 18:00:00,293.76797,81.7,20.62,69.11,69.6,20.89
25.0,67.0,2022-02-08 00:00:00,291.72458,86.3,18.57,65.43,65.7,18.72
25.0,67.0,2022-02-08 06:00:00,296.66837,54.2,23.52,74.33,74.0,23.33
25.0,67.0,2022-02-08 12:00:00,296.30945,45.4,23.16,73.69,72.9,22.72
25.0,67.0,2022-02-08 18:00:00,293.04382,63.3,19.89,67.81,67.3,19.61
25.0,67.0,2022-02-09 00:00:00,291.8262,67.6,18.68,65.62,65.1,18.39
25.0,67.0,2022-02-09 06:00:00,296.07065,42.5,22.92,73.26,72.3,22.39
25.0,67.0,2022-02-09 12:00:00,298.3115,37.1,25.16,77.29,76.5,24.72
25.0,67.0,2022-02-09 18:00:00,293.88092,55.2,20.73,69.32,68.5,20.28
25.0,67.0,2022-02-10 00:00:00,291.68103,50.9,18.53,65.36,64.0,17.78
25.0,67.0,2022-02-10 06:00:00,296.42,31.5,23.27,73.89,72.5,22.5
25.0,67.0,2022-02-10 12:00:00,297.3537,33.3,24.2,75.57,74.4,23.56
25.0,67.0,2022-02-10 18:00:00,293.18094,61.4,20.03,68.06,67.5,19.72
25.0,67.0,2022-02-11 00:00:00,291.45078,67.1,18.3,64.94,64.3,17.94
25.0,67.0,2022-02-11 06:00:00,296.51147,32.9,23.36,74.05,72.7,22.61
25.0,67.0,2022-02-11 12:00:00,298.54288,30.7,25.39,77.71,76.6,24.78
