Year,District_id,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1992.0,635.0,7.63,8.58,7.97,12.59,9.08,13.78,1.99,1.29,0.94,0.97,2.26,2.39,6.17,18.68,9.48,8.05,8.7,16.72,2.4,12.09,3.8,2.78,4.97,7.18
1993.0,635.0,8.99,14.48,34.86,38.22,39.05,12.21,1.69,1.15,1.36,1.35,2.14,5.97,9.09,3.43,4.26,3.56,4.3,11.41,11.18,2.64,1.41,4.69,5.49,4.53
1994.0,635.0,47.74,18.93,6.32,5.71,5.76,7.21,1.43,0.94,0.91,1.52,1.16,1.8,3.03,4.55,5.67,4.79,4.1,3.74,5.27,2.63,4.06,3.41,5.83,9.29
1995.0,635.0,18.23,14.73,9.79,22.61,24.39,7.04,1.65,1.07,0.89,0.9,3.08,2.09,4.82,4.26,5.58,3.6,8.93,4.82,4.62,18.98,1.67,1.55,4.84,5.2
1996.0,635.0,16.7,54.95,30.81,53.1,7.46,13.42,1.85,1.21,1.01,1.03,3.33,1.41,4.6,4.48,5.05,7.13,9.62,6.47,2.65,2.32,2.42,7.96,17.53,11.76
1997.0,635.0,9.51,14.51,24.4,23.92,5.86,7.88,1.97,1.2,0.9,0.89,1.28,1.41,3.82,8.46,3.73,3.13,7.64,7.85,5.33,4.82,4.69,8.41,18.59,23.4
1998.0,635.0,13.63,47.14,18.66,26.46,4.66,7.34,6.67,1.93,1.15,1.21,1.65,1.67,1.69,6.44,10.39,5.62,6.56,11.59,6.68,12.57,3.32,4.88,6.38,5.39
1999.0,635.0,31.04,13.98,18.66,16.86,14.9,15.13,2.76,1.61,0.91,0.89,1.18,1.33,12.26,7.64,7.2,6.78,6.85,7.53,1.43,1.61,3.65,2.07,10.65,5.72
2000.0,635.0,7.52,13.29,26.31,8.01,5.0,7.62,1.43,0.98,0.96,0.92,1.24,1.29,6.04,5.3,5.69,4.1,1.44,3.19,2.77,2.53,2.33,2.68,16.28,3.7
2001.0,635.0,30.07,33.33,13.09,6.34,6.56,13.23,1.42,0.89,0.86,0.87,1.62,2.2,3.67,3.77,2.62,3.78,1.73,4.6,2.05,7.8,2.7,4.53,35.8,25.81
2002.0,635.0,30.38,41.4,18.43,4.02,11.36,8.39,1.34,0.82,0.87,0.85,3.48,1.36,2.71,2.67,3.43,5.07,5.45,2.85,6.6,1.83,1.53,9.99,5.45,9.81
2003.0,635.0,8.68,5.38,6.75,13.41,15.07,16.33,1.46,0.97,1.49,0.82,2.79,3.15,3.12,4.9,5.15,20.07,4.69,7.76,5.44,3.04,1.3,2.84,4.43,12.83
2004.0,635.0,16.05,26.17,11.69,38.05,9.38,16.93,1.29,0.8,1.07,0.88,1.57,1.69,3.76,7.72,3.54,3.45,2.05,2.42,1.61,8.24,1.31,2.71,13.78,16.71
2005.0,635.0,6.38,12.57,35.03,8.07,4.07,8.13,1.65,0.96,0.81,1.33,1.8,3.24,6.79,11.26,30.3,5.42,14.36,21.63,1.76,6.2,5.61,3.04,8.15,10.28
2006.0,635.0,42.1,26.59,10.19,5.85,26.49,10.63,1.35,0.8,0.89,0.84,1.62,4.53,5.65,5.72,3.71,6.55,7.01,5.68,7.58,12.87,4.39,2.5,5.56,16.53
2007.0,635.0,11.76,14.05,26.2,14.17,9.88,11.99,2.86,3.4,1.68,1.49,6.49,1.83,2.79,2.98,23.75,7.35,15.58,10.88,3.25,1.79,2.85,3.31,16.03,57.26
2008.0,635.0,36.49,22.25,10.61,4.29,21.8,14.92,1.31,0.81,0.81,0.87,3.47,1.65,12.62,5.25,6.01,3.52,1.59,3.05,31.98,2.6,4.92,10.62,6.99,26.23
