District_id,Year,Simulated_event,Observed_event,Observed_ndvi,Ens_mean_ndvi,Ens_sd_ndvi
719,2004,0.0,0.0,0.08499999999999999,0.09037333333333332,0.004870207452682191
719,2005,0.0,0.0,0.07900000000000001,0.08037333333333334,0.004870207452682184
719,2006,0.0,0.0,0.094,0.10037333333333334,0.004870207452682192
719,2007,0.0,0.0,0.093,0.08725794871794872,0.004930617775711312
719,2008,0.0,0.0,0.097,0.10037333333333334,0.004870207452682192
719,2009,0.0,0.0,0.089,0.09037333333333332,0.004870207452682191
719,2010,0.0,0.0,0.094,0.09037333333333332,0.004870207452682191
719,2011,0.0,0.0,0.091,0.09037333333333332,0.004870207452682191
719,2012,0.0,0.0,0.089,0.09037333333333332,0.004870207452682191
719,2013,0.0,0.0,0.07899999999999999,0.08141179487179487,0.004873029417288491
719,2014,0.0,0.0,0.07899999999999999,0.08037333333333334,0.004870207452682184
719,2015,0.0,0.0,0.07600000000000003,0.08037333333333334,0.004870207452682184
719,2016,0.0,1.0,0.07500000000000002,0.08037333333333334,0.004870207452682184
719,2017,0.0,1.0,0.07500000000000001,0.08037333333333334,0.004870207452682184
719,2018,0.0,0.0,0.078,0.08037333333333334,0.004870207452682184
719,2019,0.0,0.0,0.07600000000000003,0.08037333333333334,0.004870207452682184
719,2020,0.0,0.0,0.08099999999999999,0.08037333333333334,0.004870207452682184
719,2021,0.0,0.0,0.08238,0.08919794871794871,0.004869936749662822
720,1983,1.0,1.0,0.08099999999999999,0.07606487179487179,0.005962654762529852
720,1984,0.0,0.0,0.101,0.10021871794871795,0.006137057015746647
720,1985,1.0,1.0,0.09,0.08644948717948718,0.0066484265375857665
720,1986,1.0,1.0,0.07499999999999998,0.07710333333333332,0.005992676114266558
720,1987,1.0,1.0,0.08,0.08710333333333334,0.005992676114266561
720,1988,1.0,1.0,0.075,0.06918025641025641,0.006080071998689034
720,1989,0.0,0.0,0.094,0.0960648717948718,0.005962654762529862
720,1990,0.0,0.0,0.1,0.09918025641025639,0.006080071998689038
720,1991,0.0,0.0,0.097,0.09814179487179488,0.006031874355556523
720,1992,1.0,1.0,0.08399999999999999,0.07229564102564104,0.0062763949474736475
720,1993,1.0,0.0,0.096,0.09229564102564101,0.00627639494747365
720,1994,1.0,1.0,0.079,0.06710333333333335,0.005992676114266559
720,1995,0.0,0.0,0.1,,
720,1996,0.0,0.0,0.10300000000000001,0.1091802564102564,0.006080071998689045
720,1997,0.0,0.0,0.093,0.09814179487179488,0.006031874355556523
720,1998,0.0,0.0,0.10600000000000001,0.09814179487179488,0.006031874355556523
720,1999,0.0,0.0,0.10400000000000001,0.10606487179487181,0.005962654762529866
720,2000,1.0,1.0,0.078,0.07710333333333332,0.005992676114266558
720,2001,1.0,1.0,0.07899999999999999,0.0608725641025641,0.00595357593476097
720,2002,1.0,1.0,0.089,0.08502641025641025,0.005941949399069731
720,2003,1.0,1.0,0.09,0.0860648717948718,0.005962654762529859
720,2004,0.0,0.0,0.093,0.0960648717948718,0.005962654762529862
720,2005,1.0,1.0,0.08199999999999999,0.08294948717948718,0.005928833144999378
720,2006,0.0,0.0,0.10200000000000001,0.10710333333333334,0.005992676114266568
720,2007,0.0,0.0,0.101,0.09398794871794873,0.005930657597811226
720,2008,0.0,0.0,0.10800000000000001,0.10710333333333334,0.005992676114266568
720,2009,0.0,0.0,0.11200000000000002,0.11814179487179487,0.00603187435555651
720,2010,0.0,0.0,0.10500000000000001,0.10606487179487181,0.005962654762529866
720,2011,0.0,0.0,0.135,0.14021871794871793,0.006137057015746633
720,2012,0.0,0.0,0.11800000000000002,0.1260648717948718,0.0059626547625298496
720,2013,0.0,0.0,0.10400000000000001,0.10814179487179484,0.006031874355556525
720,2014,0.0,0.0,0.099,0.10606487179487181,0.005962654762529866
720,2015,0.0,0.0,0.1,0.09918025641025642,0.006080071998689038
720,2016,0.0,0.0,0.11200000000000002,0.11918025641025642,0.00608007199868903
720,2017,0.0,0.0,0.10200000000000001,0.10606487179487181,0.005962654762529866
720,2018,0.0,0.0,0.098,0.09710333333333332,0.0059926761142665656
720,2019,0.0,0.0,0.094,0.0960648717948718,0.005962654762529862
720,2020,0.0,0.0,0.11400000000000002,0.11918025641025642,0.00608007199868903
720,2021,0.0,0.0,0.11265,0.12125102564102559,0.006019983401310767
721,1983,1.0,1.0,0.08399999999999999,0.08902102564102564,0.011359323796659783
721,1984,0.0,1.0,0.12800000000000003,0.14005948717948716,0.011254588212550754
721,1985,1.0,1.0,0.097,0.1248671794871795,0.011816616377506662
721,1986,1.0,1.0,0.127,0.1079825641025641,0.011468005250998435
721,1987,1.0,1.0,0.12100000000000002,0.13213641025641024,0.01105739894263124
721,1988,1.0,1.0,0.10900000000000001,0.10421333333333337,0.010877320031347469
721,1989,0.0,1.0,0.13100000000000003,0.14732871794871794,0.010641161396632978
721,1990,1.0,1.0,0.10400000000000001,0.11629025641025639,0.010715214178811796
721,1991,1.0,1.0,0.10300000000000001,0.11109794871794872,0.01115390965478591
721,1992,1.0,1.0,0.10600000000000001,0.1079825641025641,0.011468005250998435
721,1993,0.0,0.0,0.135,0.14902102564102565,0.01135932379665977
721,1994,1.0,1.0,0.13400000000000004,0.1310979487179487,0.011153909654785901
721,1995,0.0,0.0,0.158,,
721,1996,1.0,0.0,0.143,0.1310979487179487,0.011153909654785901
721,1997,1.0,1.0,0.12200000000000003,0.12213641025641028,0.011057398942631249
721,1998,1.0,0.0,0.144,0.1331748717948718,0.010965166127434525
721,1999,0.0,0.0,0.14699999999999996,0.13525179487179487,0.010793967758098483
721,2000,0.0,0.0,0.16699999999999998,0.14694410256410256,0.011580521481900722
721,2001,0.0,0.0,0.13999999999999999,0.13732871794871793,0.01064116139663298
721,2002,0.0,0.0,0.14599999999999996,0.14005948717948716,0.011254588212550754
721,2003,1.0,1.0,0.13399999999999998,0.13421333333333332,0.010877320031347453
721,2004,0.0,0.0,0.145,0.1583671794871795,0.010571908194693974
721,2005,0.0,0.0,0.16199999999999998,0.15902102564102566,0.011359323796659772
721,2006,0.0,0.0,0.15,0.1583671794871795,0.010571908194693974
721,2007,0.0,0.0,0.16199999999999998,0.1610979487179487,0.011153909654785911
721,2008,0.0,0.0,0.16599999999999998,0.1600594871794872,0.01125458821255076
721,2009,0.0,0.0,0.18,0.1731748717948718,0.010965166127434535
721,2010,0.0,0.0,0.172,0.1679825641025641,0.011468005250998437
721,2011,0.0,0.0,0.191,0.18213641025641022,0.011057398942631259
721,2012,0.0,0.0,0.186,0.16902102564102559,0.01135932379665978
721,2013,0.0,0.0,0.183,0.19109794871794872,0.011153909654785917
721,2014,0.0,0.0,0.177,0.17902102564102562,0.011359323796659784
721,2015,0.0,0.0,0.173,0.165905641025641,0.011696761824746571
721,2016,0.0,0.0,0.182,0.175905641025641,0.011696761824746573
721,2017,0.0,0.0,0.19299999999999998,0.1927902564102564,0.012066734089154775
721,2018,0.0,0.0,0.184,0.18279025641025642,0.012066734089154773
721,2019,0.0,0.0,0.191,0.18279025641025642,0.012066734089154773
721,2020,0.0,0.0,0.187,0.175905641025641,0.011696761824746573
721,2021,0.0,0.0,0.20267,0.20221525641025645,0.01182270202060531
722,1983,1.0,1.0,0.033,0.02761846153846154,0.0038630303563326135
722,1984,0.0,1.0,0.040999999999999995,0.041772307692307685,0.003774586143894261
722,1985,0.0,1.0,0.039999999999999994,0.041772307692307685,0.003774586143894261
722,1986,1.0,1.0,0.028000000000000004,0.02865692307692308,0.003819095276667087
722,1987,1.0,1.0,0.026999999999999996,0.030733846153846153,0.003774617496392893
722,1988,1.0,1.0,0.039999999999999994,0.040733846153846155,0.0037746174963928913
722,1989,0.0,1.0,0.041,0.041772307692307685,0.003774586143894261
722,1990,1.0,1.0,0.033999999999999996,0.030733846153846153,0.003774617496392893
722,1991,0.0,0.0,0.044,0.042810769230769236,0.0037894181492357597
722,1992,0.0,0.0,0.046,0.042810769230769236,0.0037894181492357597
722,1993,0.0,0.0,0.05,0.041772307692307685,0.003774586143894261
722,1994,0.0,0.0,0.05600000000000001,0.05177230769230768,0.0037745861438942658
722,1995,0.0,0.0,0.048,,
722,1996,1.0,1.0,0.038,0.030733846153846153,0.003774617496392893
722,1997,0.0,0.0,0.048,0.05073384615384616,0.0037746174963928978
722,1998,0.0,0.0,0.05800000000000001,0.048656923076923084,0.003819095276667092
722,1999,0.0,0.0,0.048,0.05073384615384616,0.0037746174963928978
722,2000,1.0,1.0,0.03600000000000001,0.038656923076923075,0.0038190952766670853
722,2001,1.0,0.0,0.043,0.037618461538461524,0.0038630303563326127
722,2002,1.0,0.0,0.044,0.040733846153846155,0.0037746174963928913
722,2003,0.0,0.0,0.041999999999999996,0.04761846153846153,0.003863030356332618
722,2004,0.0,0.0,0.045,0.042810769230769236,0.0037894181492357597
722,2005,0.0,0.0,0.041999999999999996,0.041772307692307685,0.003774586143894261
722,2006,0.0,0.0,0.05600000000000001,0.060733846153846166,0.0037746174963928917
722,2007,0.0,0.0,0.052000000000000005,0.04761846153846153,0.003863030356332618
722,2008,0.0,0.0,0.05900000000000001,0.05969538461538463,0.0037895118378160155
722,2009,0.0,0.0,0.05,0.05073384615384616,0.0037746174963928978
722,2010,0.0,0.0,0.053000000000000005,0.05073384615384616,0.0037746174963928978
722,2011,0.0,0.0,0.05500000000000001,0.05969538461538463,0.0037895118378160155
722,2012,0.0,0.0,0.054000000000000006,0.05658000000000001,0.003920834652712416
722,2013,1.0,1.0,0.039999999999999994,0.040733846153846155,0.0037746174963928913
722,2014,0.0,0.0,0.044,0.04761846153846153,0.003863030356332618
722,2015,0.0,0.0,0.044,0.048656923076923084,0.003819095276667092
722,2016,0.0,0.0,0.043,0.04761846153846153,0.003863030356332618
722,2017,1.0,1.0,0.039999999999999994,0.040733846153846155,0.0037746174963928913
722,2018,0.0,0.0,0.045,0.048656923076923084,0.003819095276667092
722,2019,1.0,1.0,0.039999999999999994,0.040733846153846155,0.0037746174963928913
722,2020,0.0,0.0,0.048,0.048656923076923084,0.003819095276667092
722,2021,0.0,0.0,0.04479999999999999,0.04788230769230769,0.0037857395099019074
723,1983,1.0,1.0,0.014000000000000002,0.010813589743589746,0.0034393563957515146
723,1984,0.0,0.0,0.030000000000000006,0.030813589743589748,0.003439356395751513
723,1985,1.0,1.0,0.028000000000000004,0.029775128205128194,0.0034565834670413653
723,1986,1.0,1.0,0.015000000000000003,0.017698205128205132,0.0035387626475833823
723,1987,1.0,1.0,0.018999999999999996,0.018736666666666665,0.003489869933244709
723,1988,1.0,1.0,0.027000000000000003,0.029775128205128194,0.0034565834670413653
723,1989,0.0,0.0,0.03200000000000001,0.030813589743589748,0.003439356395751513
723,1990,1.0,1.0,0.019,0.011852051282051284,0.00343843010807739
723,1991,0.0,0.0,0.030000000000000006,0.030813589743589748,0.003439356395751513
723,1992,0.0,0.0,0.030000000000000006,0.030813589743589748,0.003439356395751513
723,1993,0.0,0.0,0.034999999999999996,0.03185205128205128,0.003438430108077386
723,1994,1.0,0.0,0.033999999999999996,0.02873666666666667,0.003489869933244708
723,1995,0.0,0.0,0.038,,
723,1996,1.0,1.0,0.019999999999999997,0.013928974358974361,0.0034853031585013634
723,1997,0.0,0.0,0.030000000000000006,0.03185205128205128,0.003438430108077386
723,1998,1.0,0.0,0.03899999999999999,0.029775128205128194,0.0034565834670413653
723,1999,0.0,0.0,0.039999999999999994,0.04081358974358974,0.0034393563957515138
723,2000,1.0,1.0,0.026000000000000002,0.027698205128205124,0.003538762647583382
723,2001,1.0,1.0,0.03,0.024582820512820517,0.003772047730499742
723,2002,0.0,0.0,0.034999999999999996,0.030813589743589748,0.003439356395751513
723,2003,0.0,0.0,0.030000000000000006,0.030813589743589748,0.003439356395751513
723,2004,0.0,0.0,0.038,0.04081358974358974,0.0034393563957515138
723,2005,0.0,0.0,0.03200000000000001,0.030813589743589748,0.003439356395751513
723,2006,0.0,0.0,0.039999999999999994,0.04081358974358974,0.0034393563957515138
723,2007,0.0,0.0,0.038,0.03873666666666666,0.0034898699332447077
723,2008,0.0,0.0,0.052000000000000005,0.05081358974358975,0.0034393563957515185
723,2009,0.0,0.0,0.043,0.0497751282051282,0.0034565834670413713
723,2010,0.0,0.0,0.044,0.04081358974358974,0.0034393563957515138
723,2011,0.0,0.0,0.049,0.05081358974358975,0.0034393563957515185
723,2012,0.0,0.0,0.043,0.04873666666666667,0.003489869933244713
723,2013,0.0,0.0,0.03400000000000001,0.030813589743589748,0.003439356395751513
723,2014,0.0,0.0,0.037,0.03873666666666666,0.0034898699332447077
723,2015,0.0,0.0,0.037,0.03873666666666666,0.0034898699332447077
723,2016,0.0,0.0,0.03600000000000001,0.03873666666666666,0.0034898699332447077
723,2017,0.0,0.0,0.03600000000000001,0.03873666666666666,0.0034898699332447077
723,2018,0.0,0.0,0.03600000000000001,0.03873666666666666,0.0034898699332447077
723,2019,0.0,0.0,0.03600000000000001,0.03873666666666666,0.0034898699332447077
723,2020,0.0,0.0,0.038,0.03873666666666666,0.0034898699332447077
723,2021,0.0,0.0,0.03984,0.04283935897435899,0.003497975737914753
725,1983,1.0,0.0,0.05600000000000001,0.04161384615384615,0.005629383003459956
725,1984,1.0,0.0,0.05700000000000001,0.0526523076923077,0.0056233463350885355
725,1985,1.0,1.0,0.051000000000000004,0.0526523076923077,0.0056233463350885355
725,1986,1.0,1.0,0.046,0.04161384615384615,0.005629383003459956
725,1987,1.0,1.0,0.043,0.04953692307692307,0.005671251105593193
725,1988,0.0,1.0,0.053000000000000005,0.05472923076923077,0.005641227182650334
725,1989,0.0,0.0,0.05600000000000001,0.06161384615384616,0.005629383003459954
725,1990,1.0,1.0,0.049,0.043690769230769234,0.005627301400010914
725,1991,0.0,0.0,0.06000000000000001,0.06161384615384616,0.005629383003459954
725,1992,0.0,0.0,0.05700000000000001,0.05369076923076923,0.005627301400010914
725,1993,0.0,0.0,0.061999999999999986,0.05369076923076923,0.005627301400010914
725,1994,0.0,0.0,0.069,0.06369076923076925,0.005627301400010909
725,1995,0.0,0.0,0.064,,
725,1996,1.0,1.0,0.052000000000000005,0.04161384615384615,0.005629383003459956
725,1997,0.0,0.0,0.06600000000000002,0.07161384615384617,0.0056293830034599476
725,1998,0.0,0.0,0.087,0.07746,0.005752036974458311
725,1999,0.0,0.0,0.06999999999999999,0.07161384615384617,0.0056293830034599476
725,2000,1.0,1.0,0.049,0.05161384615384614,0.005629383003459956
725,2001,1.0,0.0,0.05600000000000001,0.04849846153846154,0.005706863955834789
725,2002,1.0,0.0,0.05600000000000001,0.05161384615384614,0.005629383003459956
725,2003,0.0,0.0,0.05900000000000001,0.06057538461538462,0.005645379352393326
725,2004,0.0,0.0,0.05900000000000001,0.06161384615384616,0.005629383003459954
725,2005,0.0,0.0,0.05500000000000001,0.05369076923076923,0.005627301400010914
725,2006,0.0,0.0,0.07500000000000002,0.08161384615384615,0.005629383003459952
725,2007,0.0,0.0,0.071,0.06057538461538462,0.005645379352393326
725,2008,0.0,0.0,0.07000000000000002,0.07161384615384617,0.0056293830034599476
725,2009,0.0,0.0,0.06200000000000001,0.06161384615384616,0.005629383003459954
725,2010,0.0,0.0,0.07000000000000002,0.07057538461538461,0.005645379352393319
725,2011,0.0,0.0,0.06600000000000002,0.07057538461538461,0.005645379352393319
725,2012,0.0,0.0,0.06400000000000002,0.06849846153846155,0.005706863955834785
725,2013,1.0,1.0,0.05,0.05161384615384614,0.005629383003459956
725,2014,0.0,1.0,0.054000000000000006,0.05953692307692309,0.005671251105593189
725,2015,0.0,1.0,0.049,0.05849846153846153,0.005706863955834786
725,2016,1.0,1.0,0.049,0.05161384615384614,0.005629383003459956
725,2017,1.0,1.0,0.051000000000000004,0.05161384615384614,0.005629383003459956
725,2018,0.0,0.0,0.05700000000000001,0.06161384615384616,0.005629383003459954
725,2019,0.0,1.0,0.051000000000000004,0.05849846153846153,0.005706863955834786
725,2020,0.0,0.0,0.06000000000000001,0.06057538461538462,0.005645379352393326
725,2021,0.0,0.0,0.055110000000000006,0.06075961538461538,0.005638304125854615
724,1983,1.0,1.0,0.043,0.039203333333333326,0.004979322643424255
724,1984,1.0,1.0,0.052000000000000005,0.052318717948717945,0.005048110271644677
724,1985,1.0,1.0,0.054000000000000006,0.052318717948717945,0.005048110271644677
724,1986,1.0,1.0,0.03599999999999999,0.04024179487179487,0.004991106997321127
724,1987,1.0,1.0,0.046,0.04920333333333333,0.004979322643424253
724,1988,0.0,1.0,0.05700000000000001,0.05920333333333334,0.0049793226434242535
724,1989,1.0,1.0,0.052000000000000005,0.054395641025641005,0.005148338539890119
724,1990,1.0,1.0,0.051000000000000004,0.044395641025641024,0.005148338539890118
724,1991,1.0,1.0,0.051000000000000004,0.054395641025641005,0.005148338539890119
724,1992,1.0,1.0,0.05500000000000001,0.052318717948717945,0.005048110271644677
724,1993,1.0,0.0,0.064,0.055434102564102576,0.005213925103123707
724,1994,0.0,0.0,0.07400000000000001,0.07128025641025643,0.005014087171942703
724,1995,0.0,0.0,0.062,,
724,1996,1.0,1.0,0.052000000000000005,0.044395641025641024,0.005148338539890118
724,1997,0.0,0.0,0.05900000000000001,0.06231871794871795,0.005048110271644674
724,1998,0.0,0.0,0.06899999999999999,0.06024179487179488,0.0049911069973211245
724,1999,0.0,0.0,0.07599999999999998,0.08024179487179488,0.004991106997321123
724,2000,0.0,1.0,0.05700000000000001,0.06024179487179488,0.0049911069973211245
724,2001,1.0,0.0,0.06,0.047126410256410255,0.004989583345111238
724,2002,0.0,0.0,0.06800000000000002,0.0612802564102564,0.005014087171942707
724,2003,0.0,0.0,0.06400000000000002,0.0612802564102564,0.005014087171942707
724,2004,0.0,0.0,0.07300000000000002,0.07231871794871797,0.005048110271644672
724,2005,1.0,1.0,0.053000000000000005,0.05335717948717949,0.0050929549869595196
724,2006,0.0,0.0,0.08299999999999999,0.09024179487179486,0.004991106997321126
724,2007,0.0,0.0,0.06699999999999999,0.06024179487179488,0.0049911069973211245
724,2008,0.0,0.0,0.069,0.0733571794871795,0.005092954986959514
724,2009,0.0,0.0,0.07100000000000001,0.07231871794871797,0.005048110271644672
724,2010,0.0,0.0,0.078,0.0733571794871795,0.005092954986959514
724,2011,0.0,0.0,0.07200000000000001,0.07920333333333333,0.004979322643424251
724,2012,0.0,0.0,0.07100000000000002,0.07920333333333333,0.004979322643424251
724,2013,0.0,0.0,0.06200000000000001,0.0612802564102564,0.005014087171942707
724,2014,0.0,0.0,0.06400000000000002,0.06920333333333334,0.004979322643424248
724,2015,0.0,0.0,0.06400000000000002,0.06920333333333334,0.004979322643424248
724,2016,0.0,0.0,0.05900000000000001,0.05920333333333334,0.0049793226434242535
724,2017,0.0,0.0,0.05900000000000001,0.06024179487179488,0.0049911069973211245
724,2018,0.0,0.0,0.06600000000000002,0.06920333333333334,0.004979322643424248
724,2019,0.0,0.0,0.05900000000000001,0.0612802564102564,0.005014087171942707
724,2020,0.0,0.0,0.065,0.06920333333333334,0.004979322643424248
724,2021,0.0,0.0,0.06732,0.07160448717948718,0.0049815814052802535
726,1983,1.0,1.0,0.074,0.06932820512820513,0.005815185734003641
726,1984,0.0,0.0,0.08099999999999999,0.08244358974358974,0.005772649799196926
726,1985,1.0,0.0,0.07999999999999999,0.0814051282051282,0.005777141115839647
726,1986,1.0,1.0,0.07,0.07036666666666666,0.005791343477806054
726,1987,0.0,1.0,0.073,0.08244358974358974,0.005772649799196926
726,1988,0.0,1.0,0.07899999999999999,0.08244358974358974,0.005772649799196926
726,1989,0.0,1.0,0.07799999999999999,0.08348205128205129,0.005777892173921332
726,1990,1.0,1.0,0.077,0.07244358974358975,0.005772649799196921
726,1991,0.0,0.0,0.08099999999999999,0.08348205128205129,0.005777892173921332
726,1992,1.0,1.0,0.074,0.06555897435897436,0.005817423882129073
726,1993,1.0,0.0,0.09,0.07763589743589744,0.005894956100335436
726,1994,0.0,0.0,0.094,0.09244358974358974,0.005772649799196928
726,1995,0.0,0.0,0.09,,
726,1996,1.0,1.0,0.076,0.06555897435897436,0.005817423882129073
726,1997,0.0,0.0,0.08499999999999999,0.08555897435897435,0.005817423882129077
726,1998,0.0,0.0,0.11000000000000001,0.1014051282051282,0.005777141115839654
726,1999,0.0,0.0,0.099,0.1014051282051282,0.005777141115839654
726,2000,1.0,0.0,0.07999999999999999,0.0814051282051282,0.005777141115839647
726,2001,1.0,0.0,0.08199999999999999,0.06932820512820513,0.005815185734003641
726,2002,0.0,0.0,0.089,0.08348205128205129,0.005777892173921332
726,2003,0.0,0.0,0.09,0.09036666666666665,0.00579134347780606
726,2004,0.0,0.0,0.09,0.0914051282051282,0.0057771411158396525
726,2005,0.0,0.0,0.07999999999999999,0.08244358974358974,0.005772649799196926
726,2006,0.0,0.0,0.10300000000000001,0.11140512820512821,0.005777141115839652
726,2007,0.0,0.0,0.097,0.08932820512820511,0.005815185734003649
726,2008,0.0,0.0,0.095,0.09452051282051281,0.005792841813842222
726,2009,0.0,0.0,0.091,0.0914051282051282,0.0057771411158396525
726,2010,0.0,0.0,0.1,0.09348205128205127,0.005777892173921336
726,2011,0.0,0.0,0.092,0.10036666666666667,0.00579134347780606
726,2012,0.0,0.0,0.092,0.1014051282051282,0.005777141115839654
726,2013,0.0,0.0,0.08299999999999999,0.08348205128205129,0.005777892173921332
726,2014,0.0,0.0,0.08499999999999999,0.0914051282051282,0.0057771411158396525
726,2015,1.0,1.0,0.07899999999999999,0.0814051282051282,0.005777141115839647
726,2016,1.0,0.0,0.07999999999999999,0.0814051282051282,0.005777141115839647
726,2017,1.0,0.0,0.081,0.0814051282051282,0.005777141115839647
726,2018,0.0,0.0,0.08199999999999999,0.08932820512820511,0.005815185734003649
726,2019,1.0,1.0,0.07800000000000001,0.0814051282051282,0.005777141115839647
726,2020,0.0,0.0,0.088,0.08452051282051282,0.005792841813842221
726,2021,0.0,0.0,0.08425,0.08986089743589744,0.005775847231983725
727,1983,1.0,1.0,0.046,0.04601948717948718,0.005024715399355696
727,1984,0.0,0.0,0.07000000000000002,0.07121179487179487,0.0050298550052809395
727,1985,1.0,1.0,0.06100000000000001,0.05913487179487179,0.004994145837784399
727,1986,1.0,1.0,0.05800000000000001,0.04913487179487179,0.0049941458377844
727,1987,1.0,1.0,0.052000000000000005,0.05913487179487179,0.004994145837784399
727,1988,1.0,1.0,0.05700000000000001,0.0522502564102564,0.0050642921315092035
727,1989,1.0,1.0,0.06000000000000001,0.060173333333333336,0.00500642127599518
727,1990,1.0,1.0,0.06,0.05328871794871796,0.0051095101771149645
727,1991,1.0,1.0,0.06000000000000001,0.062250256410256416,0.005064292131509198
727,1992,1.0,1.0,0.05600000000000001,0.05121179487179487,0.005029855005280947
727,1993,1.0,1.0,0.066,0.062250256410256416,0.005064292131509198
727,1994,1.0,0.0,0.067,0.05913487179487179,0.004994145837784399
727,1995,0.0,0.0,0.078,,
727,1996,0.0,0.0,0.07899999999999999,0.0822502564102564,0.005064292131509198
727,1997,0.0,0.0,0.07100000000000002,0.07225025641025641,0.005064292131509195
727,1998,0.0,0.0,0.08199999999999999,0.07601948717948719,0.0050247153993556925
727,1999,0.0,0.0,0.087,0.09017333333333333,0.005006421275995184
727,2000,0.0,1.0,0.06500000000000002,0.06913487179487181,0.004994145837784395
727,2001,1.0,1.0,0.06699999999999999,0.05498102564102563,0.005057144219003152
727,2002,0.0,0.0,0.074,0.06913487179487181,0.004994145837784395
727,2003,0.0,0.0,0.07300000000000001,0.07121179487179487,0.0050298550052809395
727,2004,0.0,0.0,0.077,0.08121179487179488,0.005029855005280943
727,2005,1.0,1.0,0.065,0.062250256410256416,0.005064292131509198
727,2006,0.0,0.0,0.098,0.10225025641025642,0.00506429213150921
727,2007,0.0,0.0,0.089,0.07809641025641026,0.004993110988465239
727,2008,0.0,0.0,0.097,0.10017333333333334,0.005006421275995188
727,2009,0.0,0.0,0.089,0.09121179487179486,0.005029855005280952
727,2010,0.0,0.0,0.08299999999999999,0.08121179487179488,0.005029855005280943
727,2011,0.0,0.0,0.10500000000000001,0.11121179487179486,0.005029855005280954
727,2012,0.0,0.0,0.091,0.0922502564102564,0.005064292131509207
727,2013,0.0,0.0,0.06900000000000002,0.07121179487179487,0.0050298550052809395
727,2014,0.0,0.0,0.07400000000000002,0.07913487179487179,0.004994145837784396
727,2015,0.0,0.0,0.07200000000000002,0.07913487179487179,0.004994145837784396
727,2016,0.0,0.0,0.07300000000000002,0.07913487179487179,0.004994145837784396
727,2017,0.0,0.0,0.07100000000000002,0.07121179487179487,0.0050298550052809395
727,2018,0.0,0.0,0.07300000000000001,0.07601948717948719,0.0050247153993556925
727,2019,0.0,0.0,0.06800000000000002,0.06913487179487181,0.004994145837784395
727,2020,0.0,0.0,0.07400000000000001,0.07913487179487179,0.004994145837784396
727,2021,0.0,0.0,0.08409,0.09098141025641027,0.004998049841279591
729,1983,1.0,1.0,0.02,0.018160256410256412,0.0031114384574486087
729,1984,1.0,1.0,0.030000000000000006,0.03023717948717949,0.0030691542879356286
729,1985,1.0,1.0,0.030000000000000006,0.03023717948717949,0.0030691542879356286
729,1986,1.0,1.0,0.022,0.02023717948717949,0.003069154287935629
729,1987,1.0,1.0,0.024,0.02712179487179487,0.003159170610893133
729,1988,1.0,1.0,0.030000000000000006,0.03023717948717949,0.0030691542879356286
729,1989,0.0,0.0,0.03700000000000001,0.03919871794871794,0.003081260397834501
729,1990,1.0,1.0,0.023,0.02023717948717949,0.003069154287935629
729,1991,1.0,1.0,0.030000000000000006,0.03023717948717949,0.0030691542879356286
729,1992,0.0,1.0,0.034999999999999996,0.03127564102564102,0.003075333556901445
729,1993,0.0,0.0,0.039,0.03335256410256409,0.0031417974934159812
729,1994,0.0,0.0,0.039999999999999994,0.03712179487179485,0.0031591706108931306
729,1995,0.0,0.0,0.04,,
729,1996,1.0,1.0,0.026000000000000002,0.022314102564102566,0.0030996888502546074
729,1997,0.0,0.0,0.03500000000000001,0.040237179487179496,0.003069154287935627
729,1998,0.0,0.0,0.040999999999999995,0.03712179487179485,0.0031591706108931306
729,1999,0.0,0.0,0.040999999999999995,0.040237179487179496,0.003069154287935627
729,2000,1.0,1.0,0.027000000000000003,0.028160256410256414,0.003111438457448608
729,2001,1.0,1.0,0.032999999999999995,0.02712179487179487,0.003159170610893133
729,2002,0.0,0.0,0.037,0.03127564102564102,0.003075333556901445
729,2003,0.0,0.0,0.038,0.03919871794871794,0.003081260397834501
729,2004,0.0,0.0,0.038,0.040237179487179496,0.003069154287935627
729,2005,1.0,0.0,0.035,0.03023717948717949,0.0030691542879356286
729,2006,0.0,0.0,0.043,0.04816025641025642,0.0031114384574486135
729,2007,0.0,0.0,0.037,0.03712179487179485,0.0031591706108931306
729,2008,0.0,0.0,0.049,0.049198717948717934,0.0030812603978345077
729,2009,0.0,0.0,0.041999999999999996,0.04816025641025642,0.0031114384574486135
729,2010,0.0,0.0,0.041999999999999996,0.040237179487179496,0.003069154287935627
729,2011,0.0,0.0,0.048,0.0502371794871795,0.0030691542879356343
729,2012,0.0,0.0,0.047,0.04816025641025642,0.0031114384574486135
729,2013,1.0,1.0,0.03400000000000001,0.03023717948717949,0.0030691542879356286
729,2014,0.0,0.0,0.03600000000000001,0.03816025641025641,0.003111438457448606
729,2015,0.0,0.0,0.03600000000000001,0.03816025641025641,0.003111438457448606
729,2016,0.0,0.0,0.03600000000000001,0.03816025641025641,0.003111438457448606
729,2017,0.0,0.0,0.03600000000000001,0.03816025641025641,0.003111438457448606
729,2018,0.0,0.0,0.03600000000000001,0.03816025641025641,0.003111438457448606
729,2019,0.0,0.0,0.03600000000000001,0.03816025641025641,0.003111438457448606
729,2020,0.0,0.0,0.038,0.03816025641025641,0.003111438457448606
729,2021,0.0,0.0,0.038540000000000005,0.04145756410256411,0.0031043340993022928
