latitude,longitude,valid_time,t2m,rh,t2m_cel,t2m_fah,hi_fah,hi_cel
32.0,74.0,2021-03-05 18:00:00,290.1455,24.1,17.0,62.59,59.7,15.39
32.0,74.0,2021-03-06 00:00:00,285.5837,31.8,12.43,54.38,51.0,10.56
32.0,74.0,2021-03-06 06:00:00,301.6233,14.0,28.47,83.25,80.6,27.0
32.0,74.0,2021-03-06 12:00:00,302.94437,12.7,29.79,85.63,82.3,27.94
32.0,74.0,2021-03-06 18:00:00,295.76343,23.0,22.61,72.7,70.8,21.56
32.0,74.0,2021-03-07 00:00:00,287.11646,73.6,13.97,57.14,56.0,13.33
32.0,74.0,2021-03-07 06:00:00,301.31528,29.7,28.17,82.7,81.0,27.22
32.0,74.0,2021-03-07 12:00:00,303.26993,17.7,30.12,86.22,82.9,28.28
32.0,74.0,2021-03-07 18:00:00,291.6439,48.4,18.49,65.29,63.8,17.67
32.0,74.0,2021-03-08 00:00:00,288.2101,73.8,15.06,59.11,58.2,14.56
32.0,74.0,2021-03-08 06:00:00,301.9198,29.2,28.77,83.79,81.8,27.67
32.0,74.0,2021-03-08 12:00:00,303.56567,18.9,30.42,86.75,83.4,28.56
32.0,74.0,2021-03-08 18:00:00,292.878,38.2,19.73,67.51,65.8,18.78
32.0,74.0,2021-03-09 00:00:00,288.73218,46.9,15.58,60.05,58.0,14.44
32.0,74.0,2021-03-09 06:00:00,303.31805,16.1,30.17,86.3,82.9,28.28
32.0,74.0,2021-03-09 12:00:00,303.87546,12.3,30.73,87.31,83.5,28.61
32.0,74.0,2021-03-09 18:00:00,292.4859,27.1,19.34,66.8,64.5,18.06
32.0,74.0,2021-03-10 00:00:00,287.51935,48.3,14.37,57.86,55.6,13.11
32.0,74.0,2021-03-10 06:00:00,303.07684,18.9,29.93,85.87,82.7,28.17
32.0,74.0,2021-03-10 12:00:00,303.65723,14.5,30.51,86.91,83.4,28.56
32.0,74.0,2021-03-10 18:00:00,291.76685,29.5,18.62,65.51,63.1,17.28
32.0,74.0,2021-03-11 00:00:00,289.5758,39.0,16.43,61.57,59.3,15.17
32.0,74.0,2021-03-11 06:00:00,304.46692,15.9,31.32,88.37,84.6,29.22
32.0,74.0,2021-03-11 12:00:00,303.40002,17.9,30.25,86.45,83.1,28.39
32.0,74.0,2021-03-11 18:00:00,290.06375,56.8,16.91,62.44,61.1,16.17
32.0,74.0,2021-03-12 00:00:00,286.95905,99.0,13.81,56.86,56.9,13.83
32.0,74.0,2021-03-12 06:00:00,300.44598,29.5,27.3,81.13,79.9,26.61
32.0,74.0,2021-03-12 12:00:00,299.82193,26.7,26.67,80.01,79.0,26.11
32.0,74.0,2021-03-12 18:00:00,288.75778,64.5,15.61,60.09,58.8,14.89
32.0,74.0,2021-03-13 00:00:00,288.0278,52.0,14.88,58.78,56.8,13.78
32.0,74.0,2021-03-13 06:00:00,301.29306,21.7,28.14,82.66,80.4,26.89
32.0,74.0,2021-03-13 12:00:00,302.6,15.7,29.45,85.01,81.9,27.72
32.0,74.0,2021-03-13 18:00:00,291.9934,32.8,18.84,65.92,63.8,17.67
32.0,74.0,2021-03-14 00:00:00,289.0566,44.9,15.91,60.63,58.5,14.72
32.0,74.0,2021-03-14 06:00:00,303.28098,20.3,30.13,86.24,83.0,28.33
32.0,74.0,2021-03-14 12:00:00,300.77554,26.5,27.63,81.73,80.0,26.67
32.0,74.0,2021-03-14 18:00:00,291.6897,42.3,18.54,65.37,63.6,17.56
32.0,74.0,2021-03-15 00:00:00,288.59265,53.1,15.44,59.8,58.0,14.44
32.0,74.0,2021-03-15 06:00:00,302.54382,22.9,29.39,84.91,82.1,27.83
32.0,74.0,2021-03-15 12:00:00,303.8,21.1,30.65,87.17,83.9,28.83
32.0,74.0,2021-03-15 18:00:00,292.8042,44.3,19.65,67.38,65.9,18.83
32.0,74.0,2021-03-16 00:00:00,289.90277,50.1,16.75,62.15,60.4,15.78
32.0,74.0,2021-03-16 06:00:00,305.50974,21.8,32.36,90.25,86.8,30.44
32.0,74.0,2021-03-16 12:00:00,304.2475,19.7,31.1,87.98,84.5,29.17
32.0,74.0,2021-03-16 18:00:00,294.4955,33.7,21.35,70.42,68.7,20.39
