FLRealisation,pearson-r,p
231.0,0.17991789288248045,0.46109217366247307
232.0,0.042611339928664616,0.8624888845097833
233.0,-0.07706434991063843,0.7538420924905492
234.0,-0.07706434991063842,0.7538420924905492
235.0,0.20183520214691028,0.40731333355844535
236.0,0.3500878812667526,0.14173243378853229
237.0,0.4172764645401698,0.07548602788589862
238.0,0.5516536310870043,0.014342173518662472
239.0,0.4172764645401699,0.07548602788589862
240.0,0.35008788126675267,0.14173243378853229
241.0,0.14852213144650117,0.5439682850092471
242.0,-0.053043618373750406,0.8292479934562442
243.0,-0.32179795146741913,0.179102439946704
244.0,-0.4954136779969614,0.031016573321949556
245.0,-0.39899709205931394,0.09060120039478753
246.0,-0.4954136779969615,0.031016573321949504
247.0,-0.4256887899825743,0.06919568211801332
248.0,-0.3217979514674191,0.179102439946704
249.0,-0.12023220164716755,0.62393171319684
250.0,-0.09673824874398686,0.6936020453884636
251.0,0.08133354817308397,0.7406404441172996
252.0,0.14852213144650114,0.5439682850092471
253.0,0.20183520214691025,0.40731333355844535
254.0,0.2715600901612974,0.2607415965838634
255.0,0.33701696125398367,0.15825344208632894
256.0,0.4106183665853135,0.08075747712982169
257.0,0.18981415059132414,0.43637638592466926
258.0,0.18981415059132417,0.43637638592466926
259.0,-0.0073394618962512505,0.9762103943542354
260.0,-0.21651412593941277,0.3732942162539369
261.0,-0.07706434991063842,0.7538420924905492
262.0,-0.254609368194002,0.29282956461128723
263.0,0.10019318619912923,0.6831912360459519
264.0,-0.3348006918570717,0.16118055174658213
265.0,0.23148080949454,0.34031696433681397
266.0,-0.09673824874398687,0.6936020453884636
267.0,0.5596998677330669,0.012706733922698056
268.0,-0.031094437096281468,0.8994423403139488
269.0,0.3627684327899507,0.12689297824068926
270.0,-0.09673824874398686,0.6936020453884636
271.0,0.21571071471991832,0.37511360555761464
272.0,0.014144964899666808,0.9541682777759721
273.0,-0.05304361837375043,0.8292479934562442
274.0,-0.03109443709628147,0.8994423403139488
275.0,-0.16238206039169223,0.5065720372176492
276.0,-0.09673824874398684,0.6936020453884636
277.0,-0.031094437096281506,0.8994423403139488
278.0,-0.0530436183737504,0.8292479934562442
279.0,0.014144964899666766,0.9541682777759721
280.0,-0.293669683687103,0.2223491722321476
281.0,-0.3889865347408362,0.09975971058672987
282.0,-0.1467892379250256,0.548729884926282
283.0,-0.21651412593941277,0.3732942162539369
284.0,0.13211031413252305,0.5897944309116374
285.0,-0.25460936819400204,0.29282956461128723
286.0,0.13211031413252308,0.5897944309116374
287.0,-0.05304361837375043,0.8292479934562442
288.0,0.20183520214691025,0.40731333355844535
289.0,0.27156009016129745,0.26074159658386264
290.0,0.20183520214691025,0.40731333355844535
291.0,0.06238542611813586,0.7997140161885571
292.0,-0.14678923792502563,0.548729884926282
293.0,0.04261133992866463,0.8624888845097833
294.0,-0.25179428139665444,0.29838163604410317
295.0,0.0426113399286646,0.8624888845097842
296.0,-0.07706434991063846,0.7538420924905492
297.0,-0.1467892379250256,0.548729884926282
298.0,-0.1467892379250256,0.548729884926282
299.0,-0.25179428139665444,0.29838163604410317
300.0,0.2715600901612974,0.2607415965838634
301.0,-0.3217979514674192,0.179102439946704
302.0,0.21571071471991832,0.37511360555761464
303.0,-0.12023220164716761,0.62393171319684
304.0,0.41100986619007174,0.08044020721811142
305.0,0.27156009016129745,0.26074159658386264
306.0,0.2634155559226539,0.275871551271004
307.0,0.18981415059132417,0.43637638592466926
308.0,-0.10459147073399493,0.6700168377960514
309.0,-0.007339461896251237,0.9762103943542354
310.0,-0.42568878998257426,0.06919568211801332
311.0,-0.07706434991063842,0.7538420924905492
312.0,-0.21651412593941277,0.3732942162539369
313.0,0.06238542611813588,0.7997140161885571
314.0,-0.2165141259394128,0.3732942162539369
315.0,0.13211031413252305,0.5897944309116374
316.0,-0.07706434991063846,0.7538420924905492
317.0,0.14852213144650114,0.5439682850092471
318.0,-0.12023220164716755,0.62393171319684
319.0,0.13211031413252305,0.5897944309116374
320.0,-0.030990065402665173,0.8997782511435034
321.0,0.18981415059132414,0.43637638592466926
322.0,0.062385426118135905,0.7997140161885571
323.0,-0.07706434991063842,0.7538420924905492
324.0,0.20183520214691028,0.40731333355844535
325.0,0.06238542611813586,0.7997140161885571
326.0,0.2828992979933355,0.24056317704689845
327.0,-0.16238206039169217,0.5065720372176492
328.0,0.10019318619912923,0.6831912360459519
329.0,-0.14006967720550959,0.5673682205709251
330.0,0.4284122444376561,0.06724550573063831
331.0,0.23148080949454,0.34031696433681397
332.0,0.4940560560853616,0.03155260281547583
333.0,-0.031094437096281506,0.8994423403139488
334.0,0.14852213144650117,0.5439682850092471
335.0,-0.32179795146741913,0.179102439946704
336.0,-0.18742078492058475,0.4422892506170712
337.0,-0.25460936819400193,0.2928295646112879
338.0,-0.3217979514674192,0.179102439946704
339.0,-0.32179795146741913,0.179102439946704
340.0,-0.42568878998257426,0.06919568211801332
341.0,-0.14678923792502563,0.548729884926282
342.0,-0.18742078492058478,0.4422892506170706
343.0,-0.12023220164716761,0.62393171319684
344.0,0.014144964899666773,0.9541682777759721
345.0,0.06238542611813586,0.7997140161885571
346.0,0.18981415059132414,0.43637638592466926
347.0,-0.0585779186129006,0.8117223206960738
348.0,-0.0046780074285320125,0.984835829661647
349.0,-0.004678007428531995,0.984835829661647
350.0,-0.21757512627648795,0.37089911842802875
351.0,-0.05857791861290062,0.8117223206960738
352.0,-0.1781928760653247,0.46547177772501797
353.0,-0.03099006540266516,0.8997782511435034
354.0,-0.030990065402665166,0.8997782511435034
355.0,0.11621274525999435,0.63565635317765
356.0,0.18981415059132412,0.43637638592466926
357.0,0.20183520214691025,0.40731333355844535
358.0,0.20183520214691025,0.40731333355844535
359.0,0.13211031413252303,0.5897944309116374
360.0,0.11621274525999442,0.63565635317765
361.0,0.17991789288248047,0.46109217366247307
362.0,0.020920685218893086,0.9322542028199466
363.0,-0.03099006540266516,0.8997782511435034
364.0,-0.2862390139538,0.23481632336055142
365.0,0.08133354817308397,0.7406404441172996
366.0,-0.18742078492058478,0.4422892506170706
367.0,0.35008788126675267,0.14173243378853229
368.0,0.08133354817308391,0.7406404441172996
369.0,0.20183520214691023,0.40731333355844535
370.0,0.062385426118135905,0.7997140161885571
371.0,-0.1781928760653247,0.46547177772501797
372.0,0.042611339928664616,0.8624888845097833
373.0,-0.3559639019681871,0.13471268624756064
374.0,-0.1781928760653247,0.46547177772501797
375.0,-0.39899709205931394,0.09060120039478753
376.0,-0.1380765224446943,0.5729491401207559
377.0,-0.13807652244469432,0.5729491401207559
378.0,-0.058577918612900626,0.8117223206960738
379.0,-0.21757512627648795,0.37089911842802875
380.0,-0.030990065402665145,0.8997782511435034
381.0,-0.21651412593941277,0.3732942162539369
382.0,-0.1045914707339949,0.6700168377960514
383.0,0.020920685218893065,0.9322542028199466
384.0,0.3508505571398999,0.14080719280290413
385.0,0.3508505571398999,0.14080719280290413
386.0,0.26196841599779197,0.2786155875486943
387.0,-0.09356014857063996,0.7032253368296745
388.0,0.08420413371357593,0.7318023409267964
389.0,-0.13807652244469426,0.5729491401207559
390.0,-0.058577918612900605,0.8117223206960738
391.0,-0.2970737301082817,0.21678454020244578
392.0,-0.09356014857063999,0.7032253368296745
393.0,0.08420413371357593,0.7318023409267964
394.0,-0.09356014857063996,0.7032253368296745
395.0,-0.09356014857063996,0.7032253368296745
396.0,-0.09356014857063999,0.7032253368296745
397.0,-0.09356014857063999,0.7032253368296745
398.0,-0.21757512627648795,0.37089911842802875
399.0,-0.27132443085485586,0.26117189598525686
400.0,-0.004678007428532007,0.984835829661647
401.0,0.10041928905068674,0.6825117983040219
402.0,0.3370169612539837,0.15825344208632894
403.0,0.2634155559226539,0.275871551271004
404.0,0.6314225825793027,0.003737118221814895
405.0,0.4807347542044589,0.03720311482884065
406.0,0.5504596422188461,0.014598579687923385
407.0,0.13211031413252308,0.5897944309116374
408.0,0.27156009016129745,0.26074159658386264
409.0,0.14852213144650112,0.5439682850092471
410.0,0.08133354817308397,0.7406404441172996
411.0,0.08133354817308394,0.7406404441172996
412.0,-0.053043618373750434,0.8292479934562442
413.0,0.14852213144650114,0.5439682850092471
414.0,-0.25460936819400193,0.2928295646112879
415.0,-0.12023220164716761,0.62393171319684
416.0,-0.5233637012876707,0.021472803487601347
417.0,-0.21651412593941277,0.3732942162539369
418.0,-0.4256887899825742,0.06919568211801352
419.0,-0.5461999027219734,0.015543366527556144
420.0,-0.456070937771869,0.0496945275839274
421.0,-0.3602065719969638,0.12979841849054713
422.0,-0.27132443085485586,0.26117189598525686
423.0,-0.37657233394007533,0.11202592021713519
424.0,-0.05857791861290062,0.8117223206960738
425.0,0.020920685218893058,0.9322542028199466
426.0,0.10041928905068673,0.6825117983040219
427.0,0.26196841599779197,0.2786155875486943
428.0,0.5947382148821665,0.007235090651208842
429.0,0.3835227740828923,0.10503224686719854
430.0,0.1723073332836183,0.4805710696015722
431.0,0.06669961288398125,0.7861596680120997
432.0,-0.03890810751565575,0.8743450143724595
433.0,-0.14451582791529277,0.5550048911914374
434.0,-0.2501235483149298,0.30170672770279416
435.0,-0.2713244308548559,0.26117189598525686
436.0,-0.1380765224446943,0.5729491401207559
437.0,-0.10459147073399494,0.6700168377960514
438.0,0.11621274525999438,0.63565635317765
439.0,0.4106183665853134,0.08075747712982205
440.0,0.4842197719166432,0.03565472532297971
441.0,0.3370169612539836,0.15825344208632894
442.0,0.10041928905068676,0.6825117983040219
443.0,0.17308627485568395,0.47855889985663247
444.0,-0.004678007428531995,0.984835829661647
445.0,-0.09356014857063996,0.7032253368296745
446.0,-0.27132443085485586,0.26117189598525686
447.0,-0.3602065719969639,0.12979841849054713
448.0,-0.3602065719969639,0.12979841849054713
449.0,-0.44908871313907184,0.053752139032837515
450.0,-0.21757512627648795,0.37089911842802875
451.0,-0.2970737301082817,0.21678454020244578
452.0,0.02092068521889305,0.9322542028199466
453.0,-0.13807652244469426,0.5729491401207559
454.0,0.10041928905068674,0.6825117983040219
455.0,-0.0046780074285319925,0.984835829661647
456.0,0.2779150536832553,0.24930583633362438
457.0,0.27791505368325525,0.24930583633362438
458.0,0.3835227740828922,0.1050322468671987
459.0,0.17308627485568392,0.4785588998566338
460.0,0.08420413371357596,0.7318023409267964
461.0,-0.004678007428532008,0.984835829661647
462.0,0.08420413371357595,0.7318023409267964
463.0,0.17308627485568395,0.47855889985663247
464.0,-0.09356014857063996,0.7032253368296745
465.0,-0.004678007428532023,0.984835829661647
466.0,-0.27132443085485586,0.26117189598525686
467.0,-0.004678007428531995,0.984835829661647
468.0,-0.5379708542811797,0.017506468561651837
469.0,-0.03890810751565575,0.8743450143724595
470.0,-0.2713244308548559,0.26117189598525686
471.0,-0.09356014857063999,0.7032253368296745
472.0,-0.18244228971274792,0.45472096289207403
473.0,-0.038908107515655765,0.8743450143724595
474.0,0.38352277408289226,0.1050322468671987
475.0,0.08420413371357595,0.7318023409267964
476.0,0.17308627485568392,0.4785588998566338
477.0,-0.09356014857063998,0.7032253368296745
478.0,0.27791505368325525,0.24930583633362438
479.0,0.2619684159977919,0.2786155875486943
480.0,0.17308627485568395,0.47855889985663247
481.0,0.08420413371357595,0.7318023409267964
482.0,0.08420413371357596,0.7318023409267964
483.0,0.26196841599779197,0.2786155875486943
484.0,-0.058577918612900605,0.8117223206960738
485.0,0.11621274525999441,0.63565635317765
486.0,-0.1045914707339949,0.6700168377960514
487.0,0.18981415059132412,0.43637638592466926
488.0,0.11621274525999437,0.63565635317765
489.0,0.17991789288248045,0.46109217366247307
490.0,0.17991789288248047,0.46109217366247307
491.0,-0.13807652244469423,0.5729491401207559
492.0,0.02092068521889308,0.9322542028199466
493.0,-0.45607093777186897,0.0496945275839274
494.0,-0.09356014857063998,0.7032253368296745
495.0,-0.3602065719969639,0.12979841849054713
496.0,-0.2713244308548559,0.26117189598525686
497.0,-0.44908871313907184,0.053752139032837515
498.0,-0.35573126871456684,0.13498586671876547
499.0,-0.18244228971274795,0.45472096289207403
500.0,-0.05857791861290062,0.8117223206960738
501.0,0.042611339928664616,0.8624888845097833
502.0,0.11621274525999438,0.63565635317765
503.0,0.3389151005460677,0.1557757316983872
504.0,0.7063791217083318,0.0007234592455512623
505.0,0.6174969805662238,0.004847484789890538
506.0,0.35085055713989993,0.14080719280290413
507.0,0.17308627485568395,0.47855889985663247
508.0,-0.004678007428531995,0.984835829661647
509.0,-0.058577918612900605,0.8117223206960738
510.0,-0.21757512627648795,0.37089911842802875
511.0,-0.21757512627648795,0.37089911842802875
512.0,-0.1380765224446943,0.5729491401207559
513.0,-0.10459147073399493,0.6700168377960514
514.0,-0.03099006540266516,0.8997782511435034
515.0,-0.07706434991063844,0.7538420924905492
516.0,0.13211031413252308,0.5897944309116374
517.0,0.06238542611813586,0.7997140161885571
518.0,0.13211031413252305,0.5897944309116374
519.0,0.11621274525999441,0.63565635317765
520.0,0.17991789288248045,0.46109217366247307
521.0,0.18981415059132414,0.43637638592466926
522.0,0.20183520214691028,0.40731333355844535
523.0,0.08133354817308398,0.7406404441172996
524.0,0.23148080949454003,0.34031696433681397
525.0,0.23148080949454,0.34031696433681397
526.0,0.49405605608536146,0.03155260281547583
527.0,0.10019318619912926,0.6831912360459519
528.0,0.4284122444376561,0.06724550573063831
529.0,-0.0751593389883222,0.7597543609135573
530.0,0.14006967720550956,0.5673682205709255
531.0,-0.11957167566323988,0.625852611053373
532.0,0.11957167566323991,0.625852611053373
533.0,0.05466133744605251,0.8241167336213708
534.0,0.05466133744605253,0.8241167336213708
535.0,-0.14006967720550956,0.5673682205709255
536.0,-0.24939235209761465,0.30316897304843227
537.0,-0.14006967720550953,0.5673682205709255
538.0,-0.010249000771134815,0.9667838729520989
539.0,-0.14006967720550956,0.5673682205709255
540.0,-0.20498001542269695,0.3998875558608779
541.0,-0.20498001542269695,0.3998875558608779
542.0,-0.29366968368710294,0.2223491722321476
543.0,0.014144964899666773,0.9541682777759721
544.0,0.10019318619912924,0.6831912360459519
545.0,0.16583699784683462,0.49744575899974647
546.0,-0.0751593389883222,0.7597543609135573
547.0,-0.031094437096281496,0.8994423403139488
548.0,-0.12023220164716764,0.62393171319684
549.0,0.2715600901612975,0.26074159658386264
550.0,-0.07706434991063846,0.7538420924905492
551.0,0.08133354817308396,0.7406404441172996
552.0,-0.3889865347408364,0.09975971058672974
553.0,-0.07706434991063842,0.7538420924905492
554.0,-0.28623901395379986,0.23481632336055172
555.0,-0.10459147073399493,0.6700168377960514
556.0,-0.1045914707339949,0.6700168377960514
557.0,-0.17819287606532466,0.46547177772501797
558.0,-0.47259849739064375,0.04102017012078695
559.0,-0.21757512627648795,0.37089911842802875
560.0,-0.44908871313907184,0.053752139032837515
561.0,-0.004678007428531992,0.984835829661647
562.0,-0.5379708542811799,0.017506468561651778
563.0,-0.14451582791529277,0.5550048911914374
564.0,-0.35573126871456684,0.13498586671876547
565.0,-0.3895968612369899,0.09918287987992257
566.0,0.06669961288398127,0.7861596680120997
567.0,-0.14451582791529277,0.5550048911914374
568.0,0.17308627485568395,0.47855889985663247
569.0,-0.0046780074285319925,0.984835829661647
570.0,0.4397326982820079,0.059576815059114656
571.0,0.4397326982820079,0.059576815059114656
572.0,0.49791230820965515,0.03004860211521692
573.0,0.4184137043778614,0.07461177022594631
574.0,0.49791230820965504,0.03004860211521692
575.0,0.33891510054606777,0.1557757316983872
576.0,0.3389151005460677,0.1557757316983872
577.0,0.020920685218893086,0.9322542028199466
578.0,-0.03099006540266513,0.8997782511435034
579.0,-0.1781928760653247,0.46547177772501797
580.0,-0.21651412593941274,0.3732942162539369
581.0,-0.007339461896251251,0.9762103943542354
582.0,-0.14678923792502563,0.548729884926282
583.0,0.21571071471991837,0.37511360555761464
584.0,-0.254609368194002,0.29282956461128723
585.0,0.27156009016129745,0.26074159658386264
586.0,-0.2165141259394128,0.3732942162539369
587.0,0.2634155559226539,0.275871551271004
588.0,-0.1467892379250256,0.548729884926282
589.0,-0.007339461896251278,0.9762103943542354
590.0,-0.18742078492058478,0.4422892506170706
591.0,0.13211031413252308,0.5897944309116374
592.0,0.13211031413252303,0.5897944309116374
593.0,0.480734754204459,0.03720311482884065
594.0,0.06238542611813586,0.7997140161885571
595.0,0.20183520214691025,0.40731333355844535
596.0,-0.21651412593941277,0.3732942162539369
597.0,-0.1781928760653247,0.46547177772501797
598.0,-0.21651412593941277,0.3732942162539369
599.0,-0.3253956867279842,0.17401472322439573
600.0,-0.17819287606532472,0.46547177772501797
601.0,-0.28623901395379997,0.23481632336055142
602.0,-0.10459147073399493,0.6700168377960514
603.0,0.04261133992866461,0.8624888845097842
604.0,-0.007339461896251264,0.9762103943542354
605.0,0.20183520214691023,0.40731333355844535
606.0,-0.007339461896251261,0.9762103943542354
607.0,0.042611339928664616,0.8624888845097833
608.0,0.042611339928664616,0.8624888845097833
609.0,0.11621274525999438,0.63565635317765
610.0,0.04261133992866462,0.8624888845097833
611.0,0.18981415059132412,0.43637638592466926
612.0,0.1162127452599944,0.63565635317765
613.0,0.2715600901612974,0.2607415965838634
614.0,0.062385426118135905,0.7997140161885571
615.0,-0.07706434991063847,0.7538420924905492
616.0,-0.05304361837375043,0.8292479934562442
617.0,0.062385426118135905,0.7997140161885571
618.0,-0.007339461896251275,0.9762103943542354
619.0,-0.07706434991063846,0.7538420924905492
620.0,-0.07706434991063846,0.7538420924905492
621.0,0.08133354817308397,0.7406404441172996
