time,t2m_cel,trigger
2007-04-30,33.325,0
2007-05-01,33.85,0
2007-05-02,34.65,0
2007-05-03,34.325,0
2007-05-04,33.95,0
2007-05-05,34.00000000000001,0
2007-05-06,34.15,0
2007-05-07,34.675,0
2007-05-08,35.125,0
2007-05-09,33.300000000000004,0
2007-05-10,34.225,0
2007-05-11,31.9,0
2007-05-12,32.849999999999994,0
2007-05-13,34.650000000000006,0
2007-05-14,36.525,0
2007-05-15,37.6,0
2007-05-16,36.125,0
2007-05-17,37.1,0
2007-05-18,36.95,0
2007-05-19,37.175,0
2007-05-20,33.800000000000004,0
2007-05-21,33.85,0
2007-05-22,33.55,0
2007-05-23,33.525000000000006,0
2007-05-24,33.7,0
2007-05-25,33.55,0
2007-05-26,30.0,0
2007-05-27,29.4,0
2007-05-28,31.050000000000004,0
2007-05-29,32.125,0
2007-05-30,33.65,0
2007-05-31,34.425,0
2007-06-01,35.225,0
2007-06-02,37.225,0
2007-06-03,35.825,0
2007-06-04,35.25,0
2007-06-05,35.325,0
2007-06-06,37.150000000000006,0
2007-06-07,37.625,0
2007-06-08,39.025000000000006,0
2007-06-09,39.45,0
2007-06-10,40.25,0
2007-06-11,39.6,0
2007-06-12,42.5,0
2007-06-13,41.525,1
2007-06-14,39.35,0
2007-06-15,28.925,0
2007-06-16,32.5,0
2007-06-17,30.25,0
2007-06-18,33.3,0
2007-06-19,34.5,0
2007-06-20,35.55,0
2007-06-21,37.0,0
2007-06-22,37.625,0
2007-06-23,36.4,0
2007-06-24,37.75,0
2007-06-25,37.1,0
2007-06-26,35.225,0
2007-06-27,36.7,0
2007-06-28,35.725,0
2007-06-29,27.625,0
2007-06-30,31.15,0
2007-07-01,33.325,0
2007-07-02,34.2,0
2007-07-03,33.775,0
2007-07-04,33.300000000000004,0
2007-07-05,36.625,0
2007-07-06,38.55,0
2007-07-07,37.675,0
2007-07-08,32.85,0
2007-07-09,34.225,0
2007-07-10,36.925,0
2007-07-11,38.3,0
2007-07-12,38.075,0
2007-07-13,36.925,0
2007-07-14,37.1,0
2007-07-15,28.425000000000004,0
2007-07-16,32.825,0
2007-07-17,35.775,0
2007-07-18,37.1,0
2007-07-19,37.825,0
2007-07-20,37.2,0
2007-07-21,36.275,0
2007-07-22,32.95,0
2007-07-23,34.325,0
2007-07-24,34.55,0
2007-07-25,35.724999999999994,0
2007-07-26,36.775,0
2007-07-27,35.849999999999994,0
2007-07-28,37.05,0
2007-07-29,35.65,0
2007-07-30,36.225,0
2007-07-31,36.975,0
2008-04-01,25.175,0
2008-04-02,25.05,0
2008-04-03,17.275,0
2008-04-04,20.700000000000003,0
2008-04-05,17.325,0
2008-04-06,20.1525,0
2008-04-07,22.067500000000003,0
2008-04-08,23.125,0
2008-04-09,21.63,0
2008-04-10,23.1425,0
2008-04-11,24.725,0
2008-04-12,25.67,0
2008-04-13,26.1075,0
2008-04-14,26.0025,0
2008-04-15,24.8675,0
2008-04-16,19.615,0
2008-04-17,22.57,0
2008-04-18,25.075000000000003,0
2008-04-19,27.225,0
2008-04-20,28.625,0
2008-04-21,29.025,0
2008-04-22,30.1,0
