event_ref,year,loss
R05_2016R1_Sim_00264294,4553,5.88882732
R05_2016R1_Sim_00264295,4553,4021721.6129878447
R05_2016R1_Sim_00264305,4553,401.7987568999998
R05_2016R1_Sim_00264313,4553,43.40052149
R05_2016R1_Sim_00264326,4553,5177.058393950002
R05_2016R1_Sim_00264349,4554,488.0037062100001
R05_2016R1_Sim_00264364,4554,289.58697217
R05_2016R1_Sim_00264371,4554,716.4244044500001
R05_2016R1_Sim_00264379,4554,12.94601847
R05_2016R1_Sim_00264386,4554,3576029.193524415
R05_2016R1_Sim_00264417,4555,5704.2569751500005
R05_2016R1_Sim_00264429,4555,252.91148176
R05_2016R1_Sim_00264449,4555,653.5471192500002
R05_2016R1_Sim_00264452,4555,6846049.184179559
R05_2016R1_Sim_00264453,4555,70655.09006271011
R05_2016R1_Sim_00264456,4555,597855.1777370365
R05_2016R1_Sim_00264458,4555,19.85900891
R05_2016R1_Sim_00264485,4556,180781.75348786003
R05_2016R1_Sim_00264486,4556,566706.678405931
R05_2016R1_Sim_00264513,4556,63335.90144831991
R05_2016R1_Sim_00264521,4556,5519967.167617095
R05_2016R1_Sim_00264537,4557,96704.12041842
R05_2016R1_Sim_00264538,4557,8018.874243970001
R05_2016R1_Sim_00264541,4557,348.6882425
R05_2016R1_Sim_00264544,4557,37290.45728230993
R05_2016R1_Sim_00264548,4557,330.3875534800001
R05_2016R1_Sim_00264577,4557,2102.59641412
R05_2016R1_Sim_00264606,4558,18.88512791
R05_2016R1_Sim_00264609,4558,35441.35527940997
R05_2016R1_Sim_00264612,4558,3047.619424609999
R05_2016R1_Sim_00264618,4558,14799.198792399995
R05_2016R1_Sim_00264623,4558,216.13730023
R05_2016R1_Sim_00264628,4558,252322.94806622984
R05_2016R1_Sim_00264638,4558,4.4669478
R05_2016R1_Sim_00264659,4558,37406.64177848998
R05_2016R1_Sim_00264675,4559,33504.027314759995
R05_2016R1_Sim_00264683,4559,6063.267221550001
R05_2016R1_Sim_00264689,4559,39.96942720000001
R05_2016R1_Sim_00264705,4559,3326628.399109072
R05_2016R1_Sim_00264727,4560,452.3253505100001
R05_2016R1_Sim_00264739,4560,285.82437282
R05_2016R1_Sim_00264750,4560,2.17242408
R05_2016R1_Sim_00264755,4560,25.25799322
R05_2016R1_Sim_00264758,4560,3311274.386766928
R05_2016R1_Sim_00264784,4561,55.78784036999999
R05_2016R1_Sim_00264787,4561,4776.85304127
R05_2016R1_Sim_00264801,4561,168.90853026
R05_2016R1_Sim_00264803,4561,9201672.952674977
R05_2016R1_Sim_00264820,4561,118.57074201
R05_2016R1_Sim_00264829,4561,501176.30040125817
R05_2016R1_Sim_00264833,4561,1699.7533473800006
R05_2016R1_Sim_00264841,4561,10.135220060000002
R05_2016R1_Sim_00264842,4561,40.05742119
R05_2016R1_Sim_00264857,4562,429992.5972839892
R05_2016R1_Sim_00264860,4562,273331.82663412014
R05_2016R1_Sim_00264904,4562,482.86823805
R05_2016R1_Sim_00264920,4562,2457560.677857084
R05_2016R1_Sim_00264933,4563,13.589567540000001
R05_2016R1_Sim_00264934,4563,2677.4903168700016
R05_2016R1_Sim_00265040,4565,15.69794155
R05_2016R1_Sim_00265062,4565,8436.328548510006
R05_2016R1_Sim_00265066,4565,1750.3652806000005
R05_2016R1_Sim_00265078,4565,858.0901994899999
R05_2016R1_Sim_00265138,4566,12696.84586461
R05_2016R1_Sim_00265155,4567,2682623.1273676967
R05_2016R1_Sim_00265156,4567,567115.6130451097
R05_2016R1_Sim_00265161,4567,8550.40326317001
R05_2016R1_Sim_00265165,4567,4375509.49908095
R05_2016R1_Sim_00265179,4567,3432.72797546
R05_2016R1_Sim_00265181,4567,12.52775932
R05_2016R1_Sim_00265183,4567,185.62678742
R05_2016R1_Sim_00265197,4567,20887.20197807
R05_2016R1_Sim_00265212,4568,8550.66940361
R05_2016R1_Sim_00265216,4568,864.2515273800002
R05_2016R1_Sim_00265232,4568,276.28447087999996
R05_2016R1_Sim_00265239,4568,6457.269923769999
R05_2016R1_Sim_00265243,4568,336.46164237
R05_2016R1_Sim_00265244,4568,94.51301812999999
R05_2016R1_Sim_00265249,4568,436.02153942999996
R05_2016R1_Sim_00265273,4569,2.10690486
R05_2016R1_Sim_00265287,4569,16088.364952459988
R05_2016R1_Sim_00265290,4569,1014.0212698599994
R05_2016R1_Sim_00265292,4569,206.81825015
R05_2016R1_Sim_00265322,4570,1804210.9462998589
R05_2016R1_Sim_00265324,4570,1120329.6175752403
R05_2016R1_Sim_00265334,4570,1448.8712491200006
R05_2016R1_Sim_00265342,4570,141.56396057
R05_2016R1_Sim_00265343,4570,182407.15132440004
R05_2016R1_Sim_00265362,4570,49654.3314923
R05_2016R1_Sim_00265364,4571,5912.168137930013
R05_2016R1_Sim_00265365,4571,37990.27562743992
R05_2016R1_Sim_00265368,4571,2644.7248951599995
R05_2016R1_Sim_00265369,4571,6443.850528179997
R05_2016R1_Sim_00265370,4571,3869.50334319
R05_2016R1_Sim_00265374,4571,282.3552142800001
R05_2016R1_Sim_00265378,4571,74744.07872344003
R05_2016R1_Sim_00265412,4572,957.8039023299997
R05_2016R1_Sim_00265414,4572,2.2855295
R05_2016R1_Sim_00265416,4572,35258.12180628995
R05_2016R1_Sim_00265418,4572,2.44984984
R05_2016R1_Sim_00265435,4572,321.75587060000004
R05_2016R1_Sim_00265438,4572,4974.774296720002
R05_2016R1_Sim_00265440,4572,25405.56558435
R05_2016R1_Sim_00265443,4572,1632.2841416800004
R05_2016R1_Sim_00265447,4572,3771.199633440001
R05_2016R1_Sim_00265449,4572,46.83796128
R05_2016R1_Sim_00265460,4572,154122.98789974034
R05_2016R1_Sim_00265472,4573,122.03587842
R05_2016R1_Sim_00265474,4573,2015.0096850099999
R05_2016R1_Sim_00265477,4573,18812.800886979992
R05_2016R1_Sim_00265479,4573,2482.71245308
R05_2016R1_Sim_00265496,4573,4490.76605727
R05_2016R1_Sim_00265505,4573,13816.585809529997
R05_2016R1_Sim_00265509,4573,4098.308132730015
R05_2016R1_Sim_00265512,4573,111895.8071565998
R05_2016R1_Sim_00265546,4574,2906.2006631899994
R05_2016R1_Sim_00265548,4574,554778.48004326
R05_2016R1_Sim_00265549,4574,1968.4642953500024
R05_2016R1_Sim_00265560,4574,194206.02157791
R05_2016R1_Sim_00265597,4574,169.74500403999994
R05_2016R1_Sim_00265604,4575,688582.8380125602
R05_2016R1_Sim_00265619,4575,4103369.8096845713
R05_2016R1_Sim_00265629,4575,204371.09239028025
R05_2016R1_Sim_00265664,4576,1002.9490847600005
R05_2016R1_Sim_00265667,4576,8059321.899228231
R05_2016R1_Sim_00265669,4576,4.70112801
R05_2016R1_Sim_00265684,4576,18549.86629558999
R05_2016R1_Sim_00265709,4576,29338.10160724002
R05_2016R1_Sim_00265713,4577,15499.917635070004
R05_2016R1_Sim_00265714,4577,142074.02305633988
R05_2016R1_Sim_00265715,4577,15634377.474430198
R05_2016R1_Sim_00265725,4577,4273.3669913899985
R05_2016R1_Sim_00265731,4577,12359.098911779993
R05_2016R1_Sim_00265732,4577,85.61769498000001
R05_2016R1_Sim_00265755,4578,21466.140411110006
R05_2016R1_Sim_00265759,4578,1032.9939064500004
R05_2016R1_Sim_00265765,4578,43.40052149
R05_2016R1_Sim_00265772,4578,386.35993762
R05_2016R1_Sim_00265777,4578,1127.6994169
R05_2016R1_Sim_00265781,4578,32.560229539999995
R05_2016R1_Sim_00265785,4578,1654.5266624800001
R05_2016R1_Sim_00265802,4579,27818.94854659999
R05_2016R1_Sim_00265816,4579,38.48727117
R05_2016R1_Sim_00265822,4579,269866.40226659994
R05_2016R1_Sim_00265832,4579,106.54858247
R05_2016R1_Sim_00265858,4579,26341.34342395998
R05_2016R1_Sim_00265871,4580,84.63701594
R05_2016R1_Sim_00265872,4580,1464.4711634700013
R05_2016R1_Sim_00265906,4580,3315927.3141093105
R05_2016R1_Sim_00265922,4581,52.485449769999995
R05_2016R1_Sim_00265935,4581,218.53726929
R05_2016R1_Sim_00265941,4581,12622.782125560003
R05_2016R1_Sim_00265942,4581,19850.252124239985
R05_2016R1_Sim_00265948,4581,22.18473007
R05_2016R1_Sim_00265961,4581,80978.77998707008
R05_2016R1_Sim_00265993,4582,2480.245110810001
R05_2016R1_Sim_00266005,4582,168.90853026
R05_2016R1_Sim_00266006,4582,6030522.438335758
R05_2016R1_Sim_00266021,4582,415.14616356
R05_2016R1_Sim_00266025,4582,360.2731526900001
R05_2016R1_Sim_00266032,4582,508462.2999844782
R05_2016R1_Sim_00266035,4582,132.67421324999998
R05_2016R1_Sim_00266064,4583,495015.27621280996
R05_2016R1_Sim_00266066,4583,159751.05787744993
R05_2016R1_Sim_00266125,4583,2706190.2034186125
R05_2016R1_Sim_00266139,4584,4475.950458300007
R05_2016R1_Sim_00266157,4584,31322.886837890008
R05_2016R1_Sim_00266228,4586,28.103697190000002
R05_2016R1_Sim_00266247,4586,463.8765585399999
R05_2016R1_Sim_00266249,4586,36.55842911
R05_2016R1_Sim_00266252,4586,587.38583664
R05_2016R1_Sim_00266253,4586,3866.9904113900006
R05_2016R1_Sim_00266295,4587,1778.29453214
R05_2016R1_Sim_00266334,4587,11525.5394898
R05_2016R1_Sim_00266345,4587,138.40908182
R05_2016R1_Sim_00266346,4587,1686.4107232
R05_2016R1_Sim_00266347,4588,398.54274162999997
R05_2016R1_Sim_00266370,4588,905.2534868899996
R05_2016R1_Sim_00266371,4588,2.01244855
R05_2016R1_Sim_00266373,4588,846.1231801099997
R05_2016R1_Sim_00266380,4588,83984.6729936603
R05_2016R1_Sim_00266401,4589,14464.042893029999
R05_2016R1_Sim_00266431,4589,1996.73235621
R05_2016R1_Sim_00266436,4589,10.35442091
R05_2016R1_Sim_00266445,4590,633.0249276800001
R05_2016R1_Sim_00266446,4590,28055.06382764008
R05_2016R1_Sim_00266457,4590,33085.51351182001
R05_2016R1_Sim_00266462,4590,750.92064549
R05_2016R1_Sim_00266487,4591,79.12346375
R05_2016R1_Sim_00266490,4591,163.53682588999996
R05_2016R1_Sim_00266504,4591,5169.809136869999
R05_2016R1_Sim_00266507,4591,1446388.0891694198
R05_2016R1_Sim_00266509,4591,638.6224901400003
R05_2016R1_Sim_00266515,4591,7366.47134926
R05_2016R1_Sim_00266518,4591,18.33679306
R05_2016R1_Sim_00266537,4591,5.0066026400000005
R05_2016R1_Sim_00266538,4591,198.72811260999998
R05_2016R1_Sim_00266542,4592,23652.112853690032
R05_2016R1_Sim_00266547,4592,97489.11942166011
R05_2016R1_Sim_00266574,4592,59.88119313999999
R05_2016R1_Sim_00266577,4592,46312.296900220026
R05_2016R1_Sim_00266581,4592,6047901.205978565
R05_2016R1_Sim_00266584,4592,52.639007060000004
R05_2016R1_Sim_00266593,4593,257457.41397707
R05_2016R1_Sim_00266594,4593,35222.55121375
R05_2016R1_Sim_00266601,4593,36142.13933052993
R05_2016R1_Sim_00266604,4593,332.9169313000001
R05_2016R1_Sim_00266633,4593,1479.95141959
R05_2016R1_Sim_00266660,4594,140.19492892
R05_2016R1_Sim_00266664,4594,3789.605084389997
R05_2016R1_Sim_00266670,4594,52908.950791300085
R05_2016R1_Sim_00266676,4594,1009.0310362800003
R05_2016R1_Sim_00266677,4594,1.04464161
R05_2016R1_Sim_00266681,4594,213716.07206204988
R05_2016R1_Sim_00266705,4594,54883.56435786993
R05_2016R1_Sim_00266747,4595,212096.4837351397
R05_2016R1_Sim_00266768,4596,1052.3666694199999
R05_2016R1_Sim_00266782,4596,202.23317081
R05_2016R1_Sim_00266785,4596,867.7765530900002
R05_2016R1_Sim_00266800,4596,4.67603791
R05_2016R1_Sim_00266802,4596,256795.64472622922
R05_2016R1_Sim_00266842,4597,168.90853026
R05_2016R1_Sim_00266844,4597,7503739.738500298
R05_2016R1_Sim_00266858,4597,45.45832764
R05_2016R1_Sim_00266859,4597,3182.58513104
R05_2016R1_Sim_00266863,4597,125594.11142330038
R05_2016R1_Sim_00266865,4597,585794.5944266468
R05_2016R1_Sim_00266869,4597,67.69677683999998
R05_2016R1_Sim_00266880,4597,31.31562937
R05_2016R1_Sim_00266881,4597,12.83153497
R05_2016R1_Sim_00266895,4598,351077.73221950943
R05_2016R1_Sim_00266898,4598,161362.6889915099
R05_2016R1_Sim_00266936,4598,392.01686998
R05_2016R1_Sim_00266951,4598,204371.09239028025
R05_2016R1_Sim_00266963,4599,2583.9930404700017
R05_2016R1_Sim_00266983,4599,15944.886425779998
R05_2016R1_Sim_00267080,4601,463.8765585399999
R05_2016R1_Sim_00267085,4601,64482.32106443
R05_2016R1_Sim_00267128,4602,993.6704293299997
R05_2016R1_Sim_00267130,4602,808.7941165100002
R05_2016R1_Sim_00267163,4602,15220.132439939993
R05_2016R1_Sim_00267179,4603,490.89586633
R05_2016R1_Sim_00267215,4603,111386.2240362999
R05_2016R1_Sim_00267237,4603,449.5124346000001
R05_2016R1_Sim_00267242,4604,492927.35313743993
R05_2016R1_Sim_00267244,4604,24707.801839150008
R05_2016R1_Sim_00267272,4604,5854598.291877917
R05_2016R1_Sim_00267273,4604,98460.48309452
R05_2016R1_Sim_00267314,4605,552.5463829900002
R05_2016R1_Sim_00267317,4605,7275734.30932232
R05_2016R1_Sim_00267318,4605,4.70112801
R05_2016R1_Sim_00267339,4605,18468.313930209984
R05_2016R1_Sim_00267350,4605,3497.96590204
R05_2016R1_Sim_00267364,4605,4822.503021970001
R05_2016R1_Sim_00267369,4606,51141.77179461
R05_2016R1_Sim_00267370,4606,9780032.142693596
R05_2016R1_Sim_00267388,4606,1262.07657026
R05_2016R1_Sim_00267394,4606,15.22774816
R05_2016R1_Sim_00267395,4606,157.37942375000003
R05_2016R1_Sim_00267419,4607,7295.448200979999
R05_2016R1_Sim_00267422,4607,2788.6835046299993
R05_2016R1_Sim_00267430,4607,43.40052149
R05_2016R1_Sim_00267438,4607,294.3558596
R05_2016R1_Sim_00267443,4607,44.294638989999996
R05_2016R1_Sim_00267448,4607,134.00061831000002
R05_2016R1_Sim_00267454,4607,781.1510462800002
R05_2016R1_Sim_00267478,4608,3512.8800598399966
R05_2016R1_Sim_00267482,4608,7.77198839
R05_2016R1_Sim_00267487,4608,42.73286677
R05_2016R1_Sim_00267496,4608,201417.9603119602
R05_2016R1_Sim_00267503,4608,47.13373782000001
R05_2016R1_Sim_00267519,4608,1.31015396
R05_2016R1_Sim_00267527,4608,117990.40625127991
R05_2016R1_Sim_00267538,4609,1.01549125
R05_2016R1_Sim_00267573,4609,636470.7875507107
R05_2016R1_Sim_00267602,4610,233.03507549
R05_2016R1_Sim_00267611,4610,743.78968271
R05_2016R1_Sim_00267614,4610,12.94601847
R05_2016R1_Sim_00267625,4610,1632487.2942406794
R05_2016R1_Sim_00267651,4611,3419.4994221699994
R05_2016R1_Sim_00267663,4611,20.37333036
R05_2016R1_Sim_00267679,4611,451592.49374968966
R05_2016R1_Sim_00267680,4611,678.2512880600001
R05_2016R1_Sim_00267685,4611,477259.7484206878
R05_2016R1_Sim_00267688,4611,81.20763026000002
R05_2016R1_Sim_00267691,4611,2434.177949690001
R05_2016R1_Sim_00267699,4611,44.67078196999999
R05_2016R1_Sim_00267714,4612,114668.32258293002
R05_2016R1_Sim_00267756,4612,5224.397802739999
R05_2016R1_Sim_00267770,4612,258536.04937131988
R05_2016R1_Sim_00267785,4613,2629.8786472100023
R05_2016R1_Sim_00267803,4613,2914.5826274000024
R05_2016R1_Sim_00267854,4614,43.19628061999999
R05_2016R1_Sim_00267887,4615,4.6196684900000005
R05_2016R1_Sim_00267908,4615,463.8765585399999
R05_2016R1_Sim_00267910,4615,47.122710090000005
R05_2016R1_Sim_00267913,4615,12.00422382
R05_2016R1_Sim_00267914,4615,234.64770138000003
R05_2016R1_Sim_00267917,4615,71.77294577999999
R05_2016R1_Sim_00267951,4616,4830.55916165
R05_2016R1_Sim_00267986,4616,17852.859132979982
R05_2016R1_Sim_00267997,4617,370.33518269
R05_2016R1_Sim_00267998,4617,6177.603419349999
R05_2016R1_Sim_00268023,4617,785.8154497299998
R05_2016R1_Sim_00268029,4617,7329.121545240003
R05_2016R1_Sim_00268032,4617,57144.28068041019
R05_2016R1_Sim_00268053,4618,14482.0841845
R05_2016R1_Sim_00268085,4618,50.21688983
R05_2016R1_Sim_00268089,4618,1.2573303
R05_2016R1_Sim_00268096,4619,762.1707791599997
R05_2016R1_Sim_00268098,4619,2174.5410739599993
R05_2016R1_Sim_00268108,4619,4599.545136060002
R05_2016R1_Sim_00268113,4619,762.92218568
R05_2016R1_Sim_00268117,4619,1211.2045330199996
R05_2016R1_Sim_00268135,4620,46.32236134
R05_2016R1_Sim_00268138,4620,159.47631236
R05_2016R1_Sim_00268151,4620,16647.63697405
R05_2016R1_Sim_00268154,4620,165554.04684621
R05_2016R1_Sim_00268156,4620,99.80925811
R05_2016R1_Sim_00268160,4620,10760.706582390003
R05_2016R1_Sim_00268161,4620,1.11753201
R05_2016R1_Sim_00268164,4620,388917.92074120976
R05_2016R1_Sim_00268182,4620,61.75842442000001
R05_2016R1_Sim_00268184,4620,19.40838661
R05_2016R1_Sim_00268189,4621,135.99696123000007
R05_2016R1_Sim_00268190,4621,21.31474016
R05_2016R1_Sim_00268212,4621,239772.10655232015
R05_2016R1_Sim_00268257,4622,297.0641451100001
R05_2016R1_Sim_00268261,4622,574.4913288200001
R05_2016R1_Sim_00268265,4622,841.5563859900005
R05_2016R1_Sim_00268301,4622,190.52723741
R05_2016R1_Sim_00268304,4622,3090.9072067300003
R05_2016R1_Sim_00268306,4623,50.10786317
R05_2016R1_Sim_00268308,4623,4626.754047790005
R05_2016R1_Sim_00268311,4623,4.50812399
R05_2016R1_Sim_00268312,4623,35409.39365920001
R05_2016R1_Sim_00268323,4623,3912.918492660001
R05_2016R1_Sim_00268363,4623,26308.124094090002
R05_2016R1_Sim_00268365,4623,6212.107364540002
R05_2016R1_Sim_00268379,4624,40604.29771159002
R05_2016R1_Sim_00268408,4624,48.20444128
R05_2016R1_Sim_00268411,4624,55743.73332280998
R05_2016R1_Sim_00268417,4624,5904862.558199365
R05_2016R1_Sim_00268420,4624,5.601052879999999
R05_2016R1_Sim_00268429,4625,382.34661557999993
R05_2016R1_Sim_00268431,4625,151771.61489529
R05_2016R1_Sim_00268432,4625,54274.04173117012
R05_2016R1_Sim_00268439,4625,336.4334580000001
R05_2016R1_Sim_00268467,4625,931.9300223999999
R05_2016R1_Sim_00268503,4626,436.06948326
R05_2016R1_Sim_00268505,4626,1596.5817070000005
R05_2016R1_Sim_00268508,4626,8760.798668690002
R05_2016R1_Sim_00268511,4626,292.08376654
R05_2016R1_Sim_00268514,4626,56173.99208352011
R05_2016R1_Sim_00268518,4626,1.04464161
R05_2016R1_Sim_00268524,4626,1072876.5696876901
R05_2016R1_Sim_00268533,4626,86.97271661
R05_2016R1_Sim_00268549,4626,409.38470367
R05_2016R1_Sim_00268554,4626,3759.3730511900017
R05_2016R1_Sim_00268565,4627,2.1293608
R05_2016R1_Sim_00268566,4627,2724.231352990001
R05_2016R1_Sim_00268570,4627,55155.24562410004
R05_2016R1_Sim_00268605,4627,41841.238414209976
R05_2016R1_Sim_00268631,4628,78786.26538799005
R05_2016R1_Sim_00268639,4628,303.27327948
R05_2016R1_Sim_00268645,4628,133.21719625
R05_2016R1_Sim_00268651,4628,8.74534083
R05_2016R1_Sim_00268658,4628,4708191.866025661
R05_2016R1_Sim_00268708,4629,74.88387286999998
R05_2016R1_Sim_00268710,4629,2111522.75559018
R05_2016R1_Sim_00268728,4629,102.34843553
R05_2016R1_Sim_00268732,4629,515303.36252866784
R05_2016R1_Sim_00268735,4629,42.22994303999999
R05_2016R1_Sim_00268736,4629,67.69677683999998
R05_2016R1_Sim_00268762,4630,477088.82218832953
R05_2016R1_Sim_00268765,4630,73549.56634426999
R05_2016R1_Sim_00268816,4630,7539.551064310002
R05_2016R1_Sim_00268817,4630,3314219.6958701694
R05_2016R1_Sim_00268826,4631,39.69965125
R05_2016R1_Sim_00268830,4631,1977.5416635500005
R05_2016R1_Sim_00268836,4631,107.8536669
R05_2016R1_Sim_00268845,4631,4035.385794230014
R05_2016R1_Sim_00268887,4632,2.01244855
R05_2016R1_Sim_00268919,4633,12.53953052
R05_2016R1_Sim_00268940,4633,463.8765585399999
R05_2016R1_Sim_00268944,4633,517.1049118999998
R05_2016R1_Sim_00269010,4634,7516.439542899999
R05_2016R1_Sim_00269023,4635,8789.262538089999
R05_2016R1_Sim_00269025,4635,19638.27168588
R05_2016R1_Sim_00269051,4635,411.22708534999987
R05_2016R1_Sim_00269056,4635,5081.06869236
R05_2016R1_Sim_00269062,4635,52210.11563352018
R05_2016R1_Sim_00269084,4636,14464.042893029999
R05_2016R1_Sim_00269119,4636,23345.48143698001
R05_2016R1_Sim_00269123,4636,1.2573303
R05_2016R1_Sim_00269134,4637,3510.092026939997
R05_2016R1_Sim_00269144,4637,4337.323568470001
R05_2016R1_Sim_00269148,4637,970.1617477300001
R05_2016R1_Sim_00269154,4637,33124.834458450016
R05_2016R1_Sim_00269172,4638,46.32236134
R05_2016R1_Sim_00269177,4638,115.73852572999998
R05_2016R1_Sim_00269192,4638,25587.987486730002
R05_2016R1_Sim_00269195,4638,654048.4369396799
R05_2016R1_Sim_00269197,4638,53.70804570000001
R05_2016R1_Sim_00269201,4638,4019.53646408
R05_2016R1_Sim_00269202,4638,146.1226252
R05_2016R1_Sim_00269205,4638,274049.4284573799
R05_2016R1_Sim_00269218,4638,56.42600836
R05_2016R1_Sim_00269220,4638,4633.210189699999
R05_2016R1_Sim_00269224,4639,28101.29481585007
R05_2016R1_Sim_00269249,4639,285.15542391
R05_2016R1_Sim_00269292,4640,248.46632459000003
R05_2016R1_Sim_00269296,4640,589.2457591100002
R05_2016R1_Sim_00269300,4640,828.0855393300008
R05_2016R1_Sim_00269326,4640,8.97218896
R05_2016R1_Sim_00269349,4640,48188.31939845998
R05_2016R1_Sim_00269352,4641,127.17281996
R05_2016R1_Sim_00269354,4641,2806.43646313
R05_2016R1_Sim_00269355,4641,84.67602349
R05_2016R1_Sim_00269358,4641,89164.44063304998
R05_2016R1_Sim_00269367,4641,2756.7363054499992
R05_2016R1_Sim_00269403,4641,23357.363262020004
R05_2016R1_Sim_00269405,4641,158008.14354681957
R05_2016R1_Sim_00269417,4642,79.51953171
R05_2016R1_Sim_00269418,4642,1.2381413000000001
R05_2016R1_Sim_00269420,4642,30067.74089532
R05_2016R1_Sim_00269422,4642,5417.090478970002
R05_2016R1_Sim_00269437,4642,18798.78558348999
R05_2016R1_Sim_00269451,4642,36038.71932839001
R05_2016R1_Sim_00269452,4642,12277.186042529991
R05_2016R1_Sim_00269458,4642,1.2573303
R05_2016R1_Sim_00269459,4642,187923.46902565964
R05_2016R1_Sim_00269491,4643,3289.09754977
R05_2016R1_Sim_00269493,4643,1116810.4374424396
R05_2016R1_Sim_00269496,4643,84.63065886
R05_2016R1_Sim_00269515,4643,238795.68892132005
R05_2016R1_Sim_00269524,4643,1235.5183117099998
R05_2016R1_Sim_00269538,4643,4.92535114
R05_2016R1_Sim_00269556,4643,1434275.5509084386
R05_2016R1_Sim_00269568,4644,209506.38718926004
R05_2016R1_Sim_00269620,4644,8.97218896
R05_2016R1_Sim_00269627,4645,5630435.655872901
R05_2016R1_Sim_00269632,4645,521847.22747065057
R05_2016R1_Sim_00269659,4645,48.20444128
R05_2016R1_Sim_00269662,4645,1150.6002372099992
R05_2016R1_Sim_00269669,4645,5911848.477207086
R05_2016R1_Sim_00269671,4645,5.601052879999999
R05_2016R1_Sim_00269681,4646,219639.71120947003
R05_2016R1_Sim_00269682,4646,68158.45220895008
R05_2016R1_Sim_00269684,4646,322.23142941000003
R05_2016R1_Sim_00269688,4646,38130.1849456699
R05_2016R1_Sim_00269691,4646,334.5292733000001
R05_2016R1_Sim_00269719,4646,22973.477516750016
R05_2016R1_Sim_00269748,4647,1051.2136033900001
R05_2016R1_Sim_00269753,4647,48769.46613509991
R05_2016R1_Sim_00269754,4647,3.70853114
R05_2016R1_Sim_00269756,4647,8039.622088870003
R05_2016R1_Sim_00269762,4647,111302.38110283022
R05_2016R1_Sim_00269774,4647,170231.00766204
R05_2016R1_Sim_00269798,4647,167.62596277
R05_2016R1_Sim_00269803,4647,25357.787518769986
R05_2016R1_Sim_00269818,4648,4.80913378
R05_2016R1_Sim_00269819,4648,2774.8607462600003
R05_2016R1_Sim_00269823,4648,45263.98899715002
R05_2016R1_Sim_00269836,4648,7900.859241620001
R05_2016R1_Sim_00269856,4648,141381.38117381
R05_2016R1_Sim_00269883,4649,1296.1783414499998
R05_2016R1_Sim_00269888,4649,7352.783507250005
R05_2016R1_Sim_00269900,4649,2347935.639231168
R05_2016R1_Sim_00269929,4650,3944.4314475799983
R05_2016R1_Sim_00269942,4650,29.63390063
R05_2016R1_Sim_00269944,4650,8034110.605135019
R05_2016R1_Sim_00269960,4650,1603.7885991899998
R05_2016R1_Sim_00269962,4650,739.5944970600001
R05_2016R1_Sim_00269966,4650,21526.739716500004
R05_2016R1_Sim_00269969,4650,478311.05395285785
R05_2016R1_Sim_00269975,4650,1831.74896743
R05_2016R1_Sim_00270009,4651,136610.12866720976
R05_2016R1_Sim_00270047,4651,165.99622318999994
R05_2016R1_Sim_00270054,4652,423158.2258141501
R05_2016R1_Sim_00270056,4652,1846.8064253699988
R05_2016R1_Sim_00270066,4652,4024217.3131384207
R05_2016R1_Sim_00270077,4652,204371.09239028025
R05_2016R1_Sim_00270112,4653,513.3037379900001
R05_2016R1_Sim_00270114,4653,6396699.56713847
R05_2016R1_Sim_00270115,4653,7.8754265299999995
R05_2016R1_Sim_00270134,4653,20862.799693809982
R05_2016R1_Sim_00270141,4653,6911.259693709997
R05_2016R1_Sim_00270159,4653,1301.6859367900001
R05_2016R1_Sim_00270164,4654,22812.815248910003
R05_2016R1_Sim_00270165,4654,171100.48759896014
R05_2016R1_Sim_00270166,4654,24611.853858440034
R05_2016R1_Sim_00270167,4654,12752165.900620077
R05_2016R1_Sim_00270183,4654,3454.1391402099994
R05_2016R1_Sim_00270190,4654,6147.358931760004
R05_2016R1_Sim_00270202,4654,13862.639781540001
R05_2016R1_Sim_00270215,4655,51647.270909110026
R05_2016R1_Sim_00270218,4655,1078.7304782300002
R05_2016R1_Sim_00270224,4655,43.40052149
R05_2016R1_Sim_00270229,4655,1803.3281230800003
R05_2016R1_Sim_00270235,4655,7996.883317380002
R05_2016R1_Sim_00270240,4655,163.04438266999998
R05_2016R1_Sim_00270256,4656,109.04915788
R05_2016R1_Sim_00270267,4656,4212.4189599200035
R05_2016R1_Sim_00270290,4656,3807370.2136005666
R05_2016R1_Sim_00270308,4657,791.5651985500001
R05_2016R1_Sim_00270318,4657,114.01311953000001
R05_2016R1_Sim_00270324,4657,64.73862888
R05_2016R1_Sim_00270331,4657,11.188869009999998
R05_2016R1_Sim_00270338,4657,48.69671215
R05_2016R1_Sim_00270340,4657,2508944.7306499192
R05_2016R1_Sim_00270371,4658,1809.3846895999984
R05_2016R1_Sim_00270381,4658,135.2443774
R05_2016R1_Sim_00270383,4658,6806035.652823602
R05_2016R1_Sim_00270399,4658,156409.41689292036
R05_2016R1_Sim_00270400,4658,314.20185971000006
R05_2016R1_Sim_00270404,4658,609386.2914179263
R05_2016R1_Sim_00270406,4658,23.28681087
R05_2016R1_Sim_00270415,4658,3.73493982
R05_2016R1_Sim_00270416,4658,201.6020569000001
R05_2016R1_Sim_00270436,4659,314497.2651082598
R05_2016R1_Sim_00270439,4659,142618.84153361004
R05_2016R1_Sim_00270474,4659,7774.4111023099995
R05_2016R1_Sim_00270487,4659,3359646.34546726
R05_2016R1_Sim_00270516,4660,413.10493904
R05_2016R1_Sim_00270519,4660,5407.854471050017
